,model,alpha,length,diff_coef,loc_error,UCL,eduN,HNU,FCI,Erasmus MC,BIT,WUST ML B,UPV-MAT,TSA,DecBayComp,TA-MSD
1528,1.0,0.8,241,0.973906679266719,5.5,0.75,0.83402,0.8227479,0.8329775,0.8340186476707458,0.78556,0.35192412,0.813,1.07267,0.8027619,1.01537
1529,4.0,1.1500000000000001,39,0.19088263892549379,1.5,0.95,0.73528,0.7317236,0.71034074,0.6141372323036194,0.85252,0.97630817,0.575,1.47279,0.62716097,0.84873
1530,1.0,0.15000000000000002,137,-0.8070669800592157,1.5,0.25,0.43926,0.40558317,0.33219296,0.3491815626621246,0.47586,0.35759026,0.253,1.46825,0.5163241,0.8232
1531,2.0,1.2500000000000002,512,0.7265770078171971,6.0,1.275,1.2695,1.2113999,1.323682,1.2724502086639404,1.1959,1.3345704,0.424,1.44185,0.8234799999999999,1.24053
1532,1.0,0.4,198,-0.17895492442720998,10.0,0.55,0.56398,0.57085973,0.33219296,0.5852814316749573,1.0644,0.39381725,0.684,1.33811,0.46076107,1.04897
1533,0.0,0.9000000000000001,681,-0.8193973274026627,1.5,0.55,0.67112,0.7033452,0.73544276,0.6733940839767456,0.27988,0.60875,0.656,1.33477,0.43942502,0.98592
1534,1.0,0.35000000000000003,607,-0.5435289535770702,10.0,0.3,0.38201,0.3987529,0.33219296,0.3470328152179718,0.20264,0.36924458,0.348,0.9521,0.31319922,1.11774
1535,1.0,0.25,743,-0.030379586594235595,10.0,0.3,0.40957,0.3362248,0.33219296,0.3914391100406647,0.4195,0.41917843,0.482,0.64754,0.7409563,1.02289
1536,2.0,1.3,289,0.10424537716954425,1.0,1.175,1.03367,1.032574,1.2109406,0.8391309976577759,1.0852,1.2219559,0.373,0.94971,0.84743506,0.87572
1537,4.0,0.6000000000000001,973,0.5876447790184431,6.0,0.55,0.57637,0.60432756,0.5308298,0.5402480959892273,0.60445,1.1527724,0.575,0.69891,0.5768028000000001,1.00521
1538,1.0,0.6500000000000001,198,-0.010461616623508096,5.5,0.9,0.7398,0.73635334,0.81158113,0.6717148423194885,0.66157,0.61945546,0.7,1.14013,0.43853992,0.76041
1539,2.0,1.4500000000000002,961,1.0914077388600372,1.5,1.475,1.40377,1.4240409,1.217296,1.210277080535889,1.3371,1.2869277,1.389,1.14145,1.823334,1.20057
1540,3.0,1.35,226,-0.6332212767071664,1.5,1.225,1.44743,1.3451518,1.3539839,1.2871899604797363,1.2931,1.3700356,1.22,1.48184,0.92116785,1.23252
1541,4.0,0.1,96,1.1315588477556144,6.0,0.15,0.29185,0.36659023,0.3857611,0.3063509464263916,0.28084,0.7508717,0.753,0.26977,0.29527214,0.8091
1542,4.0,2.0,753,0.7357305147520563,6.0,1.925,1.88353,1.8923473,1.6832441,1.8317347764968872,1.902,1.2195919,1.707,0.90483,1.5346314,0.9057
1543,2.0,1.55,278,-2.593334239325068,5.5,1.475,1.5902,1.5977767,1.4791492,1.637823224067688,1.662,1.4887145,1.473,1.11204,1.109622,1.40163
1544,4.0,1.3,636,1.0924964287410845,2.0,1.075,1.17487,1.0752593,1.116625,1.2140822410583496,1.1169,1.0753512,0.983,1.24931,0.73502797,0.94801
1545,4.0,1.85,664,0.14761406102879196,10.0,1.725,1.7868,1.8076789,1.8014721,1.8203279972076416,1.7397,1.1855141,0.844,1.74794,1.4733857,1.12834
1546,4.0,1.9000000000000001,576,-2.3000785240312194,1.0,1.925,1.47891,1.6407708,1.7302116,0.9563880562782288,1.5682,1.3257201,1.844,1.40175,0.31879565,0.61665
1547,3.0,1.05,730,0.5293376521611242,6.0,1.075,1.11414,1.2482427,1.1040325,1.2033764123916626,1.276,1.2284714,1.208,1.3611,1.4692976,1.21809
1548,4.0,0.5,379,0.6818286827037806,10.0,0.5,0.47834,0.56235904,0.42306817,0.4143745303153991,0.55223,0.63941383,0.328,0.77321,0.4205241,0.98029
1549,4.0,1.7500000000000002,805,-1.0030306341907183,10.0,1.625,1.68155,1.7121589,1.7453699,1.839195251464844,1.721,1.2226951,0.735,1.48142,1.6740341,1.12718
1550,4.0,1.4000000000000001,587,0.05255170104222756,5.5,1.375,1.33306,1.1853496,0.92524993,0.9912819862365724,1.3057,1.2613258,0.417,0.79026,0.6643226999999999,0.61555
1551,3.0,1.9500000000000002,15,0.4507427089436607,1.5,1.0,1.1334,1.072968,1.0263829,1.028754949569702,0.83844,0.8475312,0.957,0.53832,0.6871560999999999,0.23551
1552,4.0,0.15000000000000002,512,-0.7589982481205604,2.0,0.15,0.17846,0.24967614,0.19876164,0.2434085458517074,0.18353,0.64897275,0.247,0.24098,0.48768714,0.75992
1553,4.0,1.0,959,1.3181403509345966,2.0,1.0,0.70062,0.81283087,1.0202432,0.821169376373291,1.0564,1.0850657,1.025,1.17563,1.4760512,0.9625
1554,3.0,1.1,498,-0.5657479048894216,5.5,1.075,1.18424,1.2750216,1.1009873,1.1452383995056152,1.2975,1.1614183,1.319,1.2462,1.7863964,1.05596
1555,4.0,0.15000000000000002,985,-0.6124945890931998,6.0,0.1,0.11195,0.20566003,0.16592905,0.2519604563713074,0.24652,0.7041915,0.164,0.49954,0.72897893,0.91671
1556,4.0,0.25,324,-1.0914776126384014,10.0,0.15,0.25781,0.46504173,0.318602,0.261931300163269,0.2404,0.48344857,0.183,0.34883,0.69703335,0.89513
1557,0.0,0.7500000000000001,213,1.0331462780159755,10.0,0.95,0.78117,0.78437316,1.0507076,0.6366135478019714,0.96151,0.83679485,0.753,0.76831,0.736232,0.90442
1558,2.0,0.25,647,-0.39289312457917147,5.5,0.3,0.23939,0.30483398,0.23780689,0.2170313745737075,0.26291,0.29863924,0.27,0.75012,0.20482211,0.2064
1559,2.0,0.35000000000000003,346,-0.2946716785108755,5.5,0.35,0.40474,0.3852682,0.3585542,0.2621068954467773,0.48635,0.33987117,0.207,0.73708,0.4651176999999999,0.22631
1560,4.0,0.45,329,0.7230274360758282,1.0,0.55,0.43908,0.48065352,0.5075692,0.6001335382461548,0.4677,1.1622694,0.376,0.58075,0.7252831999999999,0.80303
1561,0.0,0.9500000000000001,648,0.0721500916572387,5.5,0.95,0.86709,0.8512823,0.8733369,0.778376579284668,0.66819,0.76867825,0.935,0.83671,0.40441042,1.00938
1562,2.0,0.2,245,2.476512929525997,5.5,0.1,0.209,0.19671878,0.20323065,0.2078819572925567,0.18294,0.2092154,0.272,1.01142,0.4054200999999999,0.06403
1563,0.0,0.1,738,-1.2315780635185687,6.0,0.9,0.72786,0.75981975,0.8745563,0.7496859431266785,1.0392,1.1445699,0.839,0.85009,0.5277358,0.95935
1564,4.0,1.5000000000000002,859,-1.996191905292627,6.0,1.475,1.54323,1.5682925,1.6157111,1.728917956352234,1.4519,1.1417099,1.72,1.40546,0.8420095,0.9526
1565,4.0,1.1500000000000001,866,0.936937277466414,5.5,1.125,1.05347,1.09981,1.1116407,1.178717017173767,0.43711,1.0623351,1.031,0.92238,1.3448057,0.76724
1566,4.0,0.7000000000000001,68,-0.1669002901967698,10.0,0.85,0.68291,0.8501739,0.7491095,0.7424530982971191,0.8786,0.9310679,0.377,0.67647,1.4824374,0.81089
1567,3.0,1.6500000000000001,150,-0.3415770330628469,6.0,1.525,1.45087,1.526461,1.4562813,1.3835393190383911,1.4283,1.4842516,1.396,1.62251,1.5191983,1.41219
1568,3.0,1.05,652,-1.0462631623344827,1.5,1.075,1.17245,1.3084935,1.3173187,1.2360780239105225,1.5016,1.2321131,0.873,1.187,0.81799585,1.15608
1569,3.0,1.9000000000000001,850,-0.016181404700001716,10.0,1.875,1.8069,1.654326,1.6374034,1.8112176656723025,1.7673,1.7626181,0.501,1.58292,1.7503786,1.6397
1570,0.0,0.25,523,-0.049612126608305746,1.5,0.2,0.33296,0.37806708,0.4664628,0.2808813452720642,0.17319,0.3662039,0.346,0.78246,0.21061693,0.46505
1571,4.0,0.7000000000000001,907,-1.8342835893291074,6.0,0.7,0.64156,0.6955306,0.59148866,0.5289892554283142,0.6331,1.2334852,1.237,0.96551,0.6754611,1.07383
1572,2.0,0.15000000000000002,314,-1.8443740676427947,1.5,0.15,0.20797,0.19758134,0.18959454,0.2248959243297577,0.28188,0.20239353,0.294,0.74928,0.18187675,0.08741
1573,0.0,0.45,385,-0.26100710820187245,5.5,0.4,0.54851,0.573003,0.5599377,0.5139393210411072,0.1896,0.53950465,0.448,0.33045,0.6649854000000001,0.83782
1574,4.0,1.6,255,0.8210757700589247,6.0,1.525,1.58431,1.6102908,1.5571033,1.5844074487686155,1.6668,1.0765476,0.6,1.24429,1.0405358,0.74932
1575,4.0,1.7000000000000002,641,-0.586245529211368,1.5,1.675,1.72537,1.6744746,1.5119932,1.7774007320404053,1.5896,1.1241324,1.7,1.40325,0.84477895,0.88753
1576,4.0,0.7000000000000001,868,0.08638247239152458,1.5,0.75,0.72025,0.7797981,0.72931457,0.7055730223655701,0.73412,1.1194488,0.586,0.71041,1.0430493,0.86865
1577,2.0,1.35,97,0.8214157178202334,5.5,1.275,1.32192,1.2083867,1.1523497,1.2864506244659424,1.3369,1.0301095,0.795,1.08316,0.7807426,0.85593
1578,3.0,1.7000000000000002,906,-0.4685675570219772,6.0,1.775,1.75661,1.5854235,1.5801888,1.7812896966934204,1.6968,1.6275234,1.709,1.30999,1.582653,1.56703
1579,1.0,0.45,669,0.7023380170389382,6.0,0.55,0.54893,0.53286695,0.5612641,0.514496386051178,0.86899,0.52891,0.573,0.38666,0.42540115,0.75653
1580,4.0,1.2500000000000002,495,-0.7852417588234326,1.5,1.075,1.30694,1.2219765,1.6029824,1.0262598991394043,1.4803,1.3027087,1.248,1.11131,0.71174085,0.90063
1581,2.0,0.6500000000000001,638,-0.38916601273964285,2.0,0.65,0.73061,0.7765016,0.7571125,0.5303763151168823,0.89283,0.97093284,0.511,0.96574,0.94118345,0.63653
1582,1.0,0.6500000000000001,31,0.3775299370150746,6.0,0.9,0.79817,0.6644265,0.7035086,0.7513974905014038,1.0768,0.76800597,0.832,1.10052,0.5654621999999999,0.58613
1583,2.0,1.7500000000000002,219,-0.029786006000086487,2.0,1.825,1.74498,1.8090537,1.7193726,1.752491116523743,1.759,1.7335737,1.695,1.8064,1.6041337,1.76143
1584,4.0,0.9500000000000001,563,-1.501344397170888,1.5,1.125,1.11528,0.9933851,1.1206598,1.0230861902236938,1.1381,1.2581348,0.49,1.23873,0.81224334,1.13487
1585,4.0,1.1500000000000001,194,0.3742008267779292,1.0,1.475,1.11002,0.9360422,1.2858521,0.4684923887252807,1.3743,1.2758355,1.116,1.14657,0.7596284000000001,0.52823
1586,3.0,1.8,275,0.1758314786638728,5.5,1.825,1.74853,1.556203,1.6724218,1.7332336902618408,1.4998,1.699607,1.665,1.61162,1.6814367,1.57931
1587,4.0,0.2,746,-1.9910300650328885,6.0,0.3,0.22225,0.3877639,0.34056655,0.2557679414749145,0.76241,0.63942194,0.078,0.56438,0.6543281,0.928
1588,2.0,0.25,870,0.05265943154614407,5.5,0.3,0.26034,0.27530536,0.30742922,0.2052616328001022,0.3234,0.29131234,0.205,0.64656,0.23556411,0.1612
1589,2.0,1.35,880,0.6783394697507469,1.0,1.325,1.35573,1.3932533,1.2123202,1.1373668909072876,1.5148,1.3348053,1.369,1.33184,1.0928777,1.23536
1590,3.0,1.7500000000000002,530,0.6814079086423511,5.5,1.725,1.73704,1.5397099,1.5676354,1.7255922555923462,1.5191,1.6063297,1.562,1.46898,1.4524645,1.56481
1591,2.0,1.9000000000000001,364,0.45012368079689197,5.5,1.925,1.91788,1.9047992,1.8934577,1.8344876766204836,1.8908,1.84887,1.846,1.80468,1.8393507,1.80221
1592,2.0,1.9000000000000001,979,-0.5696130424727157,2.0,1.875,1.86997,1.8660021,1.7769386,1.8255702257156368,1.9188,1.7794857,1.848,1.91632,1.8650664,1.8321
1593,4.0,1.7500000000000002,830,-0.598753037487639,1.5,1.725,1.62354,1.5915633,1.6481415,1.8332091569900515,1.6994,1.1210198,1.559,1.32212,1.0307727,0.80988
1594,2.0,1.35,69,-0.46766014363849695,2.0,1.425,1.33444,1.2487348,1.2285752,1.3992736339569092,1.3367,1.1615041,0.266,1.05768,1.0993251,1.28839
1595,2.0,1.35,255,0.45176951874402094,5.5,1.475,1.34613,1.4421867,1.4877607,1.4125277996063232,1.4593,1.6340346,1.581,1.65437,1.0660644,1.53446
1596,4.0,0.35000000000000003,396,-0.952516476897908,6.0,0.3,0.29595,0.39736754,0.44019413,0.339009553194046,0.44489,0.7307039,0.229,0.94122,0.20958564,0.96218
1597,2.0,1.9000000000000001,544,0.2576408173632364,5.5,1.875,1.88779,1.8411195,1.7718931,1.8203259706497192,1.8792,1.6526718,0.314,1.91368,1.2149546999999998,1.80888
1598,4.0,0.05,999,-1.1793976080445743,6.0,0.25,0.06597,0.31400856,0.25500694,0.2327158749103546,0.13084,0.35254973,0.127,0.29734,0.6378838000000001,0.68488
1599,0.0,0.7500000000000001,277,-2.30668458592961,2.0,0.45,0.53008,0.5321996,0.48790926,0.689831018447876,1.0011,0.47404325,0.424,1.0331,0.5474128,1.09128
1600,0.0,0.25,31,0.45808312782969746,1.5,0.3,1.05855,0.42630187,0.5250592,0.4790966212749481,0.08776,0.37827516,0.459,0.625,0.5220599,0.13213
1601,2.0,0.35000000000000003,614,-0.21609375676327697,2.0,0.35,0.42025,0.48418137,0.38668177,0.2853161990642547,0.40318,0.37653798,0.449,0.31782,0.32499984,0.23019
1602,2.0,1.2000000000000002,37,-0.21640190463839581,1.0,1.175,0.96693,1.1462483,1.1317804,0.8870761394500732,1.6874,0.85058385,1.612,1.43482,1.0805228999999998,1.09203
1603,4.0,0.1,793,-0.6842054988835192,5.5,0.1,0.08557,0.2756495,0.1708326,0.232639342546463,0.11097,0.47366595,0.077,0.14879,0.50063264,0.8156
1604,4.0,1.05,197,-0.11391972757793765,5.5,1.125,1.15435,1.1454281,1.2690728,0.9476979970932008,1.2732,1.1154013,0.521,1.05262,1.6841301,0.8789
1605,0.0,0.45,834,-0.3624297044510178,1.5,0.95,0.75762,0.80484647,0.75428975,0.6215255856513977,0.58963,1.125216,0.804,0.83952,1.0603387,0.74448
1606,4.0,1.3,745,-0.12201043356062799,6.0,1.275,1.26288,1.0672766,1.2439184,1.2121225595474243,1.3361,1.1259673,1.164,1.25038,1.300828,1.01845
1607,4.0,1.55,636,-0.8026310542949564,5.5,1.725,1.73995,1.7241354,1.7076491,1.8245707750320437,1.5616,1.0773188,1.893,1.20956,1.0295876,0.83857
1608,4.0,1.8,974,-0.09002882282824237,1.5,1.625,1.79953,1.741834,1.6758729,1.2045466899871826,0.94765,1.1906841,0.225,1.23164,0.5827251999999999,0.93679
1609,4.0,0.4,534,0.009266087546732315,10.0,0.5,0.49403,0.58901566,0.48101908,0.4329873621463775,0.4801,0.65616506,0.174,0.61796,0.6895389000000001,0.77434
1610,4.0,1.9000000000000001,175,-1.3817051218480034,2.0,1.925,1.79638,1.7360265,1.761719,1.7389203310012815,1.853,1.0103862,1.815,0.87432,1.494744,0.5282
1611,4.0,0.55,531,-0.44562016454623077,5.5,0.55,0.65825,0.68275476,0.59873235,0.5419643521308899,0.70789,0.91407835,0.603,0.6534,0.946969,0.90909
1612,0.0,1.0,49,-1.5385208566273925,5.5,1.175,1.03987,1.1172597,1.2511979,1.2298312187194824,1.2897,1.1525426,1.473,0.97592,0.97852176,1.16054
1613,0.0,0.2,295,0.609730391547146,10.0,0.5,0.4356,0.39355028,0.50041205,0.3758297860622406,0.84619,0.45755363,0.421,0.75462,0.66209364,0.88533
1614,0.0,0.4,349,0.28365008130773034,1.0,0.95,0.60824,0.5778241,0.43599078,0.5290016531944275,0.1807,0.6009847,0.365,0.49575,0.6838029,0.85054
1615,2.0,1.55,658,-0.8042633720650175,5.5,1.525,1.47594,1.5649393,1.5171396,1.5734436511993408,1.5717,1.6152451,1.416,1.5819,1.3555996,1.54845
1616,0.0,0.2,965,-0.5176016307426021,6.0,1.0,0.72265,0.7732758,0.96222115,0.897142767906189,1.0256,1.1417099,0.818,1.16536,1.5938059,0.95433
1617,2.0,0.3,628,0.7854351039136299,6.0,0.35,0.37596,0.3931607,0.22923493,0.2429159730672836,0.61701,0.3581102,0.32,0.71009,0.34624696,0.25423
1618,3.0,1.6,92,0.5038152834806259,2.0,1.475,1.4822,1.3934494,1.4371854,1.5012590885162354,1.6023,1.5136082,1.468,1.25285,1.3371398,1.32814
1619,3.0,1.2000000000000002,702,-0.46782146035617267,6.0,1.475,1.22474,1.3078376,1.2237396,1.4271303415298462,1.4719,1.321946,0.513,1.35945,1.1884252,1.3718
1620,3.0,1.7000000000000002,920,-0.2350972695642361,1.5,1.775,1.85804,1.6938993,1.5852947,1.6621918678283691,1.5955,1.6100793,1.413,1.29455,1.5273014,1.46172
1621,4.0,0.55,541,1.2736578316284757,1.5,0.55,0.75156,0.7539802,0.7436758,0.6857528686523438,0.96198,1.2597146,0.297,0.7615,0.83252543,0.97978
1622,4.0,0.9500000000000001,534,-0.8469876600387742,10.0,1.0,0.77241,0.7958186,0.924037,0.7872830629348755,0.98208,1.1786319,0.939,0.75497,1.2200548999999998,0.84856
1623,4.0,1.35,394,0.5773648489763681,1.5,1.325,1.10042,0.9857761,1.0703259,1.0583276748657229,1.3393,1.2183905,1.438,0.92276,0.56947196,0.67199
1624,2.0,0.05,41,-0.8132232369232091,5.5,1.925,0.51711,0.41835085,0.57323897,0.2776026129722595,0.28761,0.56844854,0.402,1.46718,0.1025525,0.20281
1625,3.0,1.6500000000000001,975,-0.6069831253594531,1.0,1.525,1.66617,1.4287119,1.476533,1.60821795463562,1.5997,1.6205797,1.288,1.41457,1.4694222,1.66042
1626,2.0,1.1,204,0.4161443014329233,1.5,0.9,0.93488,0.9057015,0.9212172,0.9494632482528688,1.0131,1.1482406,0.468,0.85768,0.8271661,0.94072
1627,2.0,1.4500000000000002,403,-0.23291996155765088,5.5,1.275,1.30963,1.3315213,1.3619884,1.2595131397247314,1.2923,1.448036,0.514,1.20914,1.2686809,1.28179
1628,2.0,1.05,662,-0.9527766705331215,10.0,1.125,1.0246,1.0246738,1.04458,0.8045825958251953,1.1248,1.1361005,0.39,1.17336,0.77183,1.08485
1629,3.0,1.35,869,0.06371111092770393,5.5,1.075,1.22091,1.398711,1.2445023,1.313603758811951,1.428,1.3133112,1.257,1.49145,1.1497208,1.41972
1630,1.0,0.6500000000000001,536,1.1007573915473825,6.0,0.5,0.55886,0.47672588,0.590931,0.5176412463188171,0.86228,0.46951002,0.494,0.44361,0.4656435,0.61914
1631,0.0,0.4,956,0.884160122275204,1.5,0.2,0.4746,0.49131393,0.5212865,0.3665483295917511,0.61105,0.33154303,0.53,0.5,0.7275206,0.09166
1632,4.0,1.6500000000000001,188,0.5255036881064911,5.5,1.575,1.24556,1.1602681,1.6575757,1.7200729846954346,1.7347,1.1597419,1.29,0.84001,0.8183215,0.72573
1633,4.0,0.6500000000000001,245,-1.0111167077695598,5.5,0.55,0.66539,0.7188186,0.72203934,0.6597203016281128,0.65074,1.0035647,0.567,0.62845,0.7361557,0.87174
1634,2.0,1.4000000000000001,436,-0.5484366437650452,6.0,1.475,1.57253,1.5345026,1.4724559,1.4235516786575315,1.4614,1.3755524,1.404,1.46617,1.2603163,1.33035
1635,4.0,1.2500000000000002,907,-1.787334108119556,2.0,1.075,1.2015,1.2407272,1.2596208,1.2573840618133545,1.2393,1.1168784,1.124,1.47773,0.97785395,1.03961
1636,2.0,1.8,155,-0.43649286967269435,6.0,1.525,1.71132,1.7031856,1.6841677,1.7388321161270142,1.7386,1.7478747,0.334,1.21892,1.6887302,1.63919
1637,3.0,1.5000000000000002,884,0.8854296175631258,1.0,1.675,1.53395,1.4731511,1.468197,1.3661363124847412,1.4673,1.5902717,1.309,1.5519,1.2191762,1.64319
1638,2.0,0.35000000000000003,48,0.2517572873221141,1.5,0.35,0.45794,0.3554948,0.7762092,0.2561509013175964,0.39916,1.058588,0.437,1.34436,0.06292944,0.21467
1639,1.0,0.15000000000000002,317,0.28163373363840766,6.0,0.1,0.18885,0.1782566,0.1638073,0.224819928407669,0.16102,0.19858992,0.28,0.91487,0.15511581,0.00279
1640,1.0,0.9000000000000001,872,0.1872011228829429,6.0,0.7,0.74774,0.7534648,0.7938811,0.7056729197502136,0.70809,0.56114197,0.784,0.98197,0.7125541999999999,0.99361
1641,3.0,1.2000000000000002,476,-1.4110164716891556,5.5,1.275,1.16404,1.2972263,1.1151865,1.3245261907577517,0.90793,0.9647645,1.491,0.71871,0.853927,0.89786
1642,2.0,0.5,780,0.20127861323080817,1.0,0.35,0.5002,0.39733776,0.25551692,0.2034395635128021,1.4327,0.43533427,0.351,0.51525,1.0602379,0.3462
1643,3.0,1.2500000000000002,399,1.0079348410527778,5.5,1.325,1.40499,1.5086808,1.3995556,1.324818134307861,1.1949,1.4930513,1.069,1.22455,0.9701074,1.31778
1644,4.0,0.1,490,-0.3053454757005678,1.5,0.1,0.09613,0.205667,0.21444502,0.2618756294250488,0.14322,0.42410398,0.12,0.33242,0.51199293,0.66307
1645,4.0,1.85,926,2.2691933698416835,1.5,1.925,1.92236,1.8248168,1.8163098,1.855302691459656,1.6068,1.2349576,1.88,1.65385,1.7906268,0.95149
1646,4.0,0.8,335,-1.4092782076045816,10.0,0.95,0.82494,0.84175664,1.1428405,1.0430941581726074,1.0324,1.1913518,0.25,1.39579,1.136731,1.12528
1647,2.0,1.05,668,0.17492777330497716,1.5,0.95,0.86186,0.8641453,0.8696294,0.7559699416160583,1.3469,1.2086961,0.903,1.00125,0.87300205,0.85178
1648,3.0,1.2500000000000002,982,1.0686296386947984,1.5,1.475,1.43204,1.4320939,1.4355668,1.4273115396499634,1.7726,1.4801039,1.532,1.46407,0.72516996,1.33474
1649,2.0,1.55,630,0.6892532087874019,1.5,1.325,1.48179,1.4275401,1.3764981,1.343082308769226,1.412,1.3044833,1.405,1.21287,1.0814105,1.19745
1650,3.0,1.1,78,-0.13787193919106994,2.0,1.075,1.23796,1.2073457,1.2030113,1.3839555978775024,1.2149,1.2349123,0.479,1.48995,1.0080492,1.18607
1651,2.0,1.2500000000000002,924,-0.43733489889986155,6.0,1.125,1.05589,1.1343238,1.2471852,1.2773891687393188,1.3299,1.0681546,0.475,1.31674,0.8017310000000001,1.04284
1652,1.0,0.35000000000000003,841,0.7005633640598663,6.0,0.4,0.43708,0.40932792,0.5562711,0.362622857093811,0.80051,0.50059795,0.463,0.61855,0.34825203,0.98189
1653,4.0,1.4500000000000002,451,-0.9132229015745676,5.5,1.275,1.44757,1.3490082,1.4273685,1.6535440683364868,1.6719,1.1633418,0.552,1.40545,1.3951844,0.97681
1654,0.0,0.2,47,-1.6699367809235208,1.5,0.5,0.52287,0.52890044,0.4863,0.5890204310417175,0.56883,0.58141077,0.457,0.60746,0.15888163,0.72376
1655,4.0,1.9000000000000001,964,-0.03786205246377755,5.5,1.725,1.70973,1.7676525,1.7827858,1.8314651250839236,1.7941,1.0713168,1.702,1.52527,0.64462835,0.97962
1656,4.0,0.45,373,0.2745972765622575,10.0,0.5,0.44536,0.5384124,0.54225945,0.3295692205429077,0.44934,0.6056671,0.322,0.73411,0.58907366,0.98658
1657,4.0,1.3,976,1.0282540745991244,10.0,1.325,1.31766,1.3365614,1.3220413,1.5268975496292114,1.0982,1.1358613,1.3,1.35959,1.4483283000000002,0.91183
1658,1.0,0.9500000000000001,486,0.6441923568876414,1.5,0.85,0.857,0.8509209,0.7883916,0.8407368659973145,0.077804,0.61794806,0.847,0.64403,0.9554295,0.85577
1659,3.0,1.6,982,-0.06513398842491676,5.5,1.675,1.55237,1.5105019,1.4307321,1.4653916358947754,1.6367,1.5225825,1.289,1.75258,1.7903643,1.68358
1660,0.0,0.9500000000000001,768,0.12263785422696355,5.5,0.85,0.78718,0.79066837,0.9196956,0.7350128293037415,1.0547,1.1417099,0.621,0.96151,0.7376581,0.96501
1661,4.0,1.6,131,1.347595598154715,6.0,1.175,1.36317,1.3942772,1.393128,1.2644234895706177,1.4033,0.8280188,0.92,1.07918,0.8846666999999999,0.78607
1662,0.0,0.3,272,1.082973984208153,1.5,0.95,0.8431,0.8249037,0.97104764,0.805111289024353,0.9188,1.0385832,0.835,1.33469,0.9365418,0.90024
1663,1.0,0.05,714,0.04799122870338234,6.0,0.1,0.18399,0.17458633,0.16304225,0.2045005857944488,0.16971,0.18666995,0.118,0.97802,0.2200717,-0.00513
1664,2.0,0.05,872,-1.0200128589009858,1.5,0.1,0.14099,0.1226891,0.17645606,0.2052092254161834,0.086078,0.16845936,0.261,0.6085,0.2046222,0.05081
1665,2.0,0.9500000000000001,758,-0.7027652054464675,1.5,0.95,0.88961,0.89432484,0.9315796,0.7699072360992432,1.0392,1.1445699,0.86,0.81649,0.733356,0.9761
1666,4.0,0.55,114,-0.42000115200343624,6.0,0.75,0.74197,0.6791945,0.5430377,0.3492715358734131,0.65442,0.5748807,0.455,0.48054,0.6587969,0.75519
1667,2.0,1.6,444,-1.2622671968682915,1.5,1.725,1.75405,1.7614539,1.6177009,1.760980486869812,1.7546,1.5502782,1.633,1.38949,1.56952,1.50564
1668,2.0,0.05,791,-1.6638856567235973,1.5,0.1,0.16207,0.15094224,0.15175226,0.2014866769313812,0.21652,0.16845936,0.092,0.636,0.2043622999999999,0.00107
1669,2.0,0.05,877,0.19972228000769934,1.5,0.1,0.16478,0.14553845,0.13533506,0.2028430104255676,0.11637,0.2093507,0.109,0.59632,0.29168358,0.01337
1670,4.0,1.55,713,-1.4826748878000862,5.5,1.675,1.63869,1.5625184,1.7081112,1.7885760068893433,1.5432,1.1153876,1.021,1.2621,0.7966262,1.02426
