,model,alpha,length,diff_coef,loc_error,UPV-MAT,HNU,eduN,UCL,FCI,Erasmus MC,DecBayComp,DeepSPT,BIT,WUST ML B,QuBI,Anomalous Unicorns,TSA,TA-MSD
1828,2.0,0.45,348,-0.8426440397572807,10.0,0.415,0.49298984,0.50723,0.55,0.67971915,0.3450470268726349,0.60038006,0.733381,0.8049,0.7730055,0.80128,1.5081347227096558,0.82677,0.38711
1829,1.0,0.4,22,-1.0821079690828654,10.0,0.361,0.42902768,0.59096,0.2,0.42111912,0.3703541755676269,0.9026281,0.868682,0.64581,0.47444057,0.30329,0.4173113703727722,0.625,1.2457
1830,2.0,1.1500000000000001,554,1.1648544403626542,1.0,0.807,0.773836,0.85945,0.75,0.7986251,0.7442411780357361,0.71655107,0.903432,1.0999,0.97711456,0.98726,1.0437989234924316,1.07105,0.81173
1831,2.0,1.2000000000000002,237,0.926861498354388,1.0,0.942,0.9341481,0.9671,1.275,1.0650628,0.7289673686027527,0.7801906,1.185098,1.1077,1.1425463,1.1135,1.0,1.05377,0.9025
1832,4.0,1.4000000000000001,487,0.0615352221553942,1.0,0.845,0.91285723,1.16173,1.625,1.260001,1.520201325416565,0.7993958000000001,1.318546,0.84642,1.0472231,0.96389,1.517032027244568,1.0117,0.6168
1833,3.0,1.3,716,-0.09110261184206207,10.0,1.31,1.3143549,1.28012,1.275,1.4161391,1.6787809133529663,1.4486159,1.440497,1.3596,1.5059898,1.309,1.524842619895935,1.51948,1.50467
1834,4.0,0.4,416,-0.8185752026266189,2.0,0.436,0.57853675,0.33557,0.3,0.46145964,0.2825197279453277,0.3931821,0.513461,0.47743,0.5631279,0.84602,0.524644136428833,0.35463,0.83638
1835,4.0,1.1500000000000001,970,-0.022144943647128594,10.0,1.181,1.1013104,1.21768,1.125,1.3852019,1.2789663076400757,1.2182345,1.065551,1.192,1.0324694,1.1185,1.322500467300415,1.31153,0.98809
1836,2.0,1.5000000000000002,98,-1.0694317050757183,2.0,1.642,1.2970641,0.88827,1.075,1.3725643,1.066394329071045,1.2132974,1.592323,1.3043,1.1381568,1.2466,1.7407691478729248,0.81225,0.9692
1837,3.0,1.7000000000000002,382,-0.6733934433964512,1.0,1.776,1.6970123,1.74578,1.875,1.6685628,1.6162055730819702,1.6701334,1.513723,1.5967,1.7409825,1.6311,1.7626838684082031,1.6738,1.51705
1838,0.0,0.6000000000000001,600,1.420912698503935,10.0,0.652,0.6824249,0.60976,0.75,0.7158436,0.5982897281646729,0.74654233,0.710408,0.97151,0.5786321,0.9889,0.771603524684906,0.7255,0.77057
1839,4.0,1.6,922,0.1903832447635741,2.0,1.703,1.6463464,1.69391,1.675,1.6768132,1.450623631477356,1.6777573,1.447437,0.9882,1.2742018,0.97751,1.6351351737976074,1.13155,0.9146
1840,1.0,0.25,898,0.6913173259234809,1.0,0.286,0.26461935,0.36225,0.3,0.4093036,0.2078421115875244,0.30852842,0.408911,0.17612,0.35498005,0.25048,0.3598739802837372,1.30707,1.08325
1841,4.0,1.2500000000000002,862,-0.6713606596616942,1.0,1.237,1.1529444,1.2883,1.475,1.577103,1.1908717155456543,1.1660106,1.167438,1.6369,1.006977,0.99174,1.378702163696289,1.23511,0.8236
1842,0.0,0.6000000000000001,718,-0.28971474758046056,2.0,0.879,0.7956961,0.81511,0.95,0.71490204,0.7986573576927185,0.8032231,0.723768,0.7848,0.6470146,0.52334,1.05,0.65431,0.74404
1843,4.0,0.4,156,0.2435574602848901,10.0,0.395,0.5054196,0.36999,0.15,0.45379215,0.3644812405109405,0.35062915,0.467086,0.4274,0.53941405,0.59705,0.7798032760620117,0.49529,0.76625
1844,4.0,0.7000000000000001,69,2.6463448857624576,2.0,0.578,0.83731806,0.71089,0.55,0.82119346,0.6399872899055481,0.7411114999999999,0.806457,0.67836,0.98694795,0.78856,0.6671848297119141,0.79965,0.43805
1845,0.0,0.7500000000000001,885,0.5549427447499861,2.0,0.91,0.8402961,0.87745,0.95,0.8521009,0.5636694431304932,0.7569004,0.633083,0.99345,1.1418036,0.82864,0.8220889568328857,0.98164,1.00672
1846,0.0,0.9000000000000001,629,-0.7491564543106639,2.0,0.813,0.8198227,0.81321,0.95,0.8621936,0.8231567144393921,0.7691601,0.735801,0.98536,1.0685928,0.77035,0.7342877388000488,1.17166,0.95349
1847,4.0,1.85,586,1.3198338942754388,10.0,1.846,1.7570674,1.81444,1.725,1.8970679,1.8195288181304927,1.8119154,1.647027,1.8217,0.9415125,1.0809,1.693273901939392,0.77945,0.68307
1848,4.0,0.9000000000000001,947,-0.7428185831055609,1.0,0.839,0.78296983,0.61405,0.95,0.90792435,0.6614367961883545,0.767038,0.719211,1.327,1.0698689,1.1159,1.0392124652862549,0.84706,0.76869
1849,0.0,0.9500000000000001,241,0.5430980437315243,1.0,0.294,0.44422358,0.49066,0.55,0.6179255,0.3226760327816009,0.48803812,0.455615,0.8627,0.73598063,0.72313,0.6525828242301941,0.54614,0.41331
1850,4.0,1.1500000000000001,947,-0.026297455673749904,10.0,1.094,1.1065997,1.12443,1.125,1.2954761,1.1847926378250122,1.3238235,1.184024,1.1517,1.2739199,1.1023,1.2092595100402832,1.32828,1.12957
1851,4.0,1.2000000000000002,799,1.3951380419787638,2.0,1.228,1.0434601,1.17194,0.95,1.0376662,1.058055758476257,1.0991952,1.082182,0.96407,0.96693206,0.94922,1.0662163496017456,0.97567,0.9036
1852,4.0,0.05,258,-1.0047742414579128,2.0,0.097,0.14705762,0.0992,0.1,0.31489614,0.285182774066925,0.27160412,0.401073,0.12667,0.5819197,0.22856,1.05,0.32911,0.77017
1853,3.0,1.55,350,0.31396159557061837,10.0,1.505,1.4808095,1.42386,1.375,1.5347948,1.3957343101501465,1.5601733,1.561882,1.4133,1.5173205,1.4137,1.6704661846160889,1.51187,1.61315
1854,4.0,0.1,163,0.7101358818141721,1.0,0.365,0.37788615,0.22758,0.1,0.3642489,0.2765326797962188,0.25115,0.548076,0.26398,0.7147281,0.67154,1.05,0.4683,0.64056
1855,3.0,1.8,855,1.5591563710229888,1.0,1.807,1.7039434,1.66963,1.675,1.622996,1.6620101928710938,1.6240962,1.505719,1.7212,1.6353229,1.6505,1.5978673696517944,1.65669,1.52644
1856,2.0,0.25,865,-1.0527723377234275,10.0,0.298,0.317456,0.30769,0.35,0.22055814,0.2762983441352844,0.3161708,0.45569,0.3384,0.2800688,0.43963,0.388733834028244,0.80593,0.2508
1857,4.0,1.35,557,-1.4882146795851334,2.0,1.476,1.4716654,1.39242,1.425,1.5512248,1.4776026010513306,1.5018392,1.516711,1.14,1.1691158,1.0548,1.463790774345398,1.45755,1.00509
1858,3.0,1.8,123,0.7633947849682533,10.0,1.587,1.4674295,1.50135,1.525,1.5423826,1.3904318809509275,1.4492218,1.592494,1.4181,1.6086037,1.4221,1.0,1.0113,1.56443
1859,2.0,0.9000000000000001,427,-1.4401869372223626,1.0,0.677,0.7278143,0.68717,1.125,0.9857455,0.5506887435913086,0.71063566,0.778068,0.70645,1.1764338,1.1015,1.124703884124756,0.80037,0.64771
1860,2.0,0.35000000000000003,355,1.4579018308057698,1.0,0.195,0.21894222,0.1567,0.15,0.18909335,0.2409856766462326,0.27509212,0.413424,0.27113,0.21802604,0.20546,1.071452260017395,0.38665,0.10403
1861,3.0,1.9000000000000001,691,-0.6714468478545357,10.0,1.936,1.9376801,1.91514,1.925,1.9315308,1.8033443689346316,1.763304,1.62999,1.8899,1.833348,1.8739,1.844700813293457,1.84148,1.8095
1862,2.0,0.3,783,-0.2662515496822015,10.0,0.322,0.36672658,0.45115,0.35,0.5529878,0.2964178323745727,0.3608094,0.646048,0.43476,0.46829134,0.47564,0.438072144985199,0.49084,0.37197
1863,4.0,0.5,395,1.2154584549240575,1.0,0.398,0.5878378,0.48368,0.4,0.52851635,0.2811067402362823,0.37901413,0.482971,0.47688,0.92373574,0.94622,0.6086258292198181,0.63404,0.77851
1864,1.0,0.8,199,1.0919768896648667,1.0,0.857,0.7859439,0.70077,0.95,0.7320146,0.738721489906311,0.7043519,0.647695,0.96349,0.7103462,0.60632,0.8338254690170288,0.72232,0.5107
1865,4.0,2.0,340,-1.3683074319651083,10.0,1.821,1.6309214,1.82711,1.775,1.6868147,1.829333066940308,1.573623,1.512158,1.8024,0.7774377,1.1418,1.536298751831055,0.58308,0.95355
1866,4.0,1.6,299,0.45904589926270223,1.0,1.307,0.6382675,0.50658,1.175,1.6704395,0.2805747985839844,0.76549166,0.74273,1.7855,1.4778228,0.86339,1.5233397483825684,1.24594,0.45348
1867,2.0,1.2500000000000002,444,-0.2034287928300388,2.0,0.984,0.8221706,0.77545,0.9,1.0859936,1.183431625366211,0.9112482,0.777066,0.98659,1.1565002,1.0485,1.3446239233016968,1.22037,1.01824
1868,2.0,1.35,453,0.45330094484352274,2.0,1.096,1.1832277,1.22716,1.275,1.1831236,1.3601700067520142,1.3058147,1.345361,1.2306,1.0562558,1.222,1.58793044090271,1.3296,1.08094
1869,4.0,1.3,624,-0.5817541987643847,1.0,1.297,0.9558563,1.29164,1.225,1.3535724,1.3084867000579834,1.1775794,1.161699,0.93179,1.0257647,0.88719,1.0,0.99862,0.72645
1870,0.0,0.4,469,-0.6220934594227232,10.0,0.304,0.34371397,0.3178,0.45,0.60364705,0.2791944444179535,0.2870586,0.451864,0.53985,0.54516864,0.62792,0.479595273733139,0.77954,0.35031
1871,3.0,1.1500000000000001,930,0.14919808841267654,1.0,1.252,1.2229364,1.26803,1.075,1.4260166,1.3025282621383667,1.2657975,1.249929,1.412,1.2803565,1.3415,1.0,1.23482,1.18616
1872,2.0,1.1500000000000001,167,-0.5334302822609371,2.0,1.266,1.0226367,1.09598,1.125,1.276014,0.9320338368415833,0.9941401,1.448423,1.1561,1.1646156,1.1558,1.5053226947784424,1.22678,1.01715
1873,2.0,1.35,935,-0.7952296823135281,1.0,1.32,1.3620037,1.28621,1.225,1.3210957,1.1753331422805786,1.0833186,1.355701,1.4829,1.2748907,1.1952,1.3864407539367676,1.20232,1.18932
1874,0.0,0.7000000000000001,303,0.37798246745960723,10.0,0.165,0.17206798,0.17218,0.1,0.22524169,0.2245592772960662,0.21097916,0.359569,0.15326,0.18040442,0.24302,0.3564926981925964,0.84211,0.00585
1875,2.0,1.7000000000000002,695,-1.3161454133749846,10.0,1.852,1.821801,1.76033,1.725,1.8380252,1.799433946609497,1.99,1.642263,1.8584,1.8148463,1.8024,1.0,1.72419,1.86573
1876,3.0,1.5000000000000002,375,1.5582416882633063,10.0,1.844,1.8087165,1.81303,1.875,1.8093593,1.7931143045425415,1.7068876,1.624009,1.7942,1.8124437,1.8114,1.7858422994613647,1.71105,1.80525
1877,3.0,1.05,110,-0.025804291858396215,1.0,1.482,1.4471406,0.65508,1.275,1.5180962,1.359487533569336,1.5682526,1.613979,1.7423,1.5817356,1.5458,1.7390477657318115,1.22788,1.22751
1878,0.0,0.4,839,-0.1259949564098064,2.0,0.274,0.4006853,0.21571,0.3,0.36679083,0.3839208483695984,0.45487845,0.42027,0.51606,0.33889502,0.057962,1.05,0.44218,0.57677
1879,1.0,0.8500000000000001,619,0.4390062044447405,2.0,0.886,0.83478975,0.79351,0.8,0.76078004,0.7888383269309998,0.7979318,0.661114,1.4688,0.59282917,0.75148,0.8695101737976074,1.05644,1.1465
1880,2.0,1.3,430,0.11391129861758886,1.0,1.315,1.3789966,1.40208,1.325,1.5934329,1.3372604846954346,1.0766023,1.325003,0.30476,1.290669,1.2594,1.6753461360931396,0.90665,1.16578
1881,1.0,0.7000000000000001,470,-1.7985305097417195,1.0,0.668,0.6697153,0.65575,0.7,0.78010213,0.6666449904441833,0.59912616,0.625736,0.96781,0.5020167,0.49151,0.7191290855407715,0.91083,0.5686
1882,4.0,1.6500000000000001,886,-0.34090219418337053,10.0,1.615,1.5097355,1.58243,1.475,1.6715791,1.7075709104537964,1.6763903999999998,1.297931,1.5314,1.2202028,1.1218,1.6655769348144531,1.45572,1.08595
1883,1.0,0.1,325,-0.5383785911394899,1.0,0.128,0.17309031,0.16687,0.1,0.19953597,0.2197130769491195,0.20260525,0.352018,0.20602,0.1832869,0.12619,0.4167402386665344,0.85259,0.00447
1884,0.0,0.7000000000000001,128,-0.7989882552836947,1.0,0.724,0.7179424,0.68831,0.85,0.76313007,0.6459158062934875,0.68520075,0.885754,0.84578,0.67963886,0.98627,1.0,0.86624,0.68174
1885,3.0,1.2500000000000002,235,-0.3427870844103038,2.0,1.445,1.393824,1.41063,1.375,1.5383862,1.502652287483215,1.542794,1.502189,1.4173,1.4373841,1.4603,1.645215392112732,1.53155,1.38223
1886,1.0,0.6000000000000001,812,0.05597975987649921,2.0,0.709,0.73145485,0.73738,0.55,0.58530307,0.6941556930541992,0.69021404,0.525304,0.95139,0.53020906,0.61612,1.05,0.80156,0.78851
1887,3.0,1.7000000000000002,857,-0.9197252771741928,2.0,1.863,1.7686315,1.78323,1.875,1.7388647,1.8016215562820437,1.7237668000000002,1.473507,1.8381,1.7444055,1.6921,1.0,1.55448,1.66171
1888,2.0,0.45,454,1.151441896948195,10.0,0.464,0.47239375,0.6679,0.55,0.7597934,0.923406183719635,0.6273741999999999,0.619318,1.087,0.67658424,0.75054,1.1647355556488037,0.92627,0.39659
1889,3.0,1.9000000000000001,392,-1.535671758220727,2.0,1.666,1.7369775,1.72246,1.675,1.6468691,1.6993640661239624,1.6614641,1.572443,1.5066,1.6602309,1.6672,1.6849591732025146,1.57753,1.68223
1890,2.0,0.35000000000000003,872,0.04641104442949247,2.0,0.326,0.35467476,0.32234,0.3,0.45636487,0.2993702292442322,0.36743784,0.51797,0.37976,0.240601,0.54041,0.4514728486537933,0.74744,0.24353
1891,4.0,0.25,508,0.5654323985906338,2.0,0.367,0.32546273,0.31576,0.3,0.3450641,0.3851463198661804,0.29335576,0.411529,0.25075,0.360209,0.60486,0.4541422724723816,0.35717,0.69001
1892,2.0,0.6000000000000001,340,0.008202343392647589,1.0,0.78,0.6131878,0.60884,1.925,1.1318426,0.2943049967288971,0.86936504,0.705868,0.54701,1.1133436,0.84975,0.9691312313079834,0.92853,0.50953
1893,4.0,0.45,557,-0.766223847254233,2.0,0.389,0.4340454,0.43821,0.45,0.3718689,0.3851162195205688,0.30836034,0.423491,0.48335,0.92943615,0.90143,0.6140819787979126,0.46211,0.97231
1894,4.0,1.6,225,-2.0850802786157714,10.0,1.599,1.5301648,1.53333,1.625,1.561367,1.542379379272461,1.4389669,1.449219,1.499,1.0831308,1.0181,1.0,1.74026,0.89053
1895,4.0,1.1500000000000001,373,0.0465514228252701,10.0,1.358,1.3009236,1.3871,1.375,1.336041,1.5887192487716677,1.3461382,1.389654,1.4652,1.1211628,1.0336,1.4430444240570068,1.21566,1.03501
1896,2.0,1.4500000000000002,833,-1.2170648899919851,10.0,1.475,1.5277976,1.3978,1.525,1.4933205,1.439098834991455,1.6361678,1.514996,1.6332,1.4870342,1.4892,1.620428442955017,1.20172,1.41012
1897,2.0,0.3,352,-1.0623051555603507,2.0,0.289,0.27382088,0.33494,0.3,0.1822052,0.2320283949375152,0.47533506,0.485382,1.5979,0.2923531,0.60996,0.6000712513923645,0.85129,0.19857
1898,2.0,0.6000000000000001,919,-0.21165460151682167,10.0,0.552,0.6008567,0.60812,0.7,0.7038605,0.7177400588989258,0.6728357,0.570266,0.94278,0.67134964,0.89103,0.6885976791381836,0.47366,0.47305
1899,0.0,0.55,308,-0.5916501477473651,10.0,0.151,0.19020735,0.20117,0.1,0.19995373,0.223056361079216,0.2206642,0.359238,0.22469,0.18595755,0.17679,0.3282808661460876,0.72759,0.00185
1900,4.0,1.9500000000000002,251,0.3984506286340875,10.0,1.809,1.7958028,1.8272,1.525,1.720182,1.7754141092300415,1.7239361,1.566756,1.7629,1.0987524,1.0703,1.555852293968201,1.50209,1.02187
1901,2.0,0.25,895,-0.08823196874689074,2.0,0.221,0.25499552,0.31692,0.3,0.2328299,0.2197267860174179,0.26770598,0.474132,0.21857,0.23504788,0.46591,0.314941942691803,0.75946,0.25006
1902,2.0,1.1500000000000001,253,1.2316593539918141,2.0,1.089,1.154993,0.83171,1.075,1.2873335,1.0241059064865112,0.9946519,1.436299,1.176,1.2576365,1.2096,1.5671604871749878,1.71257,1.12978
1903,0.0,0.1,65,-1.0104079907240633,10.0,0.784,0.9266392,1.0521,1.075,1.2015071,0.869061291217804,0.9380432,1.415182,1.1932,0.958821,0.91273,0.9601778984069824,1.32599,0.82518
1904,4.0,0.15000000000000002,729,-2.133335909669179,1.0,0.375,0.40211177,0.19287,0.15,0.40191555,0.3039824664592743,0.35849756,0.391807,0.17291,0.48463923,0.63416,1.05,0.17948,0.68125
1905,4.0,0.9500000000000001,640,0.2852550169263645,10.0,1.055,0.7822868,0.76224,0.9,1.0981324,0.7626011967658997,0.95474106,0.733963,1.2347,1.3093009,1.1254,1.0,0.80299,0.88009
1906,3.0,1.9500000000000002,793,1.2406890052053556,2.0,1.886,1.9481455,1.93151,1.925,1.9233334,1.8502185344696045,1.7488418999999995,1.60401,1.86,1.8193839,1.8938,1.0,1.47984,1.66373
1907,4.0,1.6,232,-0.7032368440889634,1.0,0.818,0.87632674,0.89023,1.625,1.636545,1.0261286497116089,1.2026553999999998,1.241838,1.4333,1.0262412,1.1566,1.0,0.98684,0.51951
1908,4.0,1.35,275,-2.293068766532479,1.0,1.549,1.2671444,1.13968,1.425,1.5936003,1.3567368984222412,1.4617789,1.154981,1.4903,1.0876901,1.0379,1.574002742767334,1.62928,0.652
1909,2.0,1.35,725,-2.4855659340560865,10.0,1.365,1.3891282,1.40168,1.325,1.3919423,1.3021701574325562,1.4391761,1.281602,1.3532,1.1927102,1.367,1.5758079290390017,0.97405,1.13765
1910,1.0,0.7000000000000001,300,-2.1057171322943233,10.0,0.519,0.64746314,0.53493,0.7,0.6227797,0.6909434795379639,0.74120843,0.716714,0.38897,0.7284547,0.49766,1.05,1.62073,1.13121
1911,4.0,0.3,424,0.5722887356966847,10.0,0.202,0.3594853,0.2677,0.7,0.3983224,0.295380562543869,0.23177326,0.592577,0.32135,1.084192,0.79594,0.4639934003353119,0.47827,0.93464
1912,3.0,1.8,840,-0.27822258712715464,10.0,1.723,1.7348888,1.7187,1.725,1.663046,1.7414991855621338,1.6479727,1.524139,1.5992,1.6441095,1.6736,1.6883840560913086,1.44214,1.52115
1913,4.0,1.1,629,0.22104968247165094,1.0,1.04,1.1162405,0.86423,0.95,1.0738118,0.8405330777168274,0.9089433,1.078759,1.0148,1.1115054,1.0707,1.0,0.86818,0.78684
1914,1.0,0.4,837,-0.4569926214143498,10.0,0.34,0.33372217,0.37441,0.35,0.2641862,0.3282969295978546,0.5373324,0.489889,0.90356,0.41217864,0.49483,0.5055030584335327,0.54089,0.91033
1915,4.0,1.6,983,0.39661935363908135,2.0,1.56,1.4788198,1.57738,1.475,1.5847594,1.4864474534988403,1.1741475,1.259328,1.5219,1.0868183,0.95149,1.5526690483093262,1.2307,0.95706
1916,1.0,0.7500000000000001,610,0.3243109114428982,2.0,0.231,0.30850285,0.29726,0.15,0.2641862,0.2862035036087036,0.3426777,0.396368,0.3031,0.32294357,0.26128,0.3058331906795501,0.41125,0.26954
1917,0.0,0.2,459,1.0416911323981832,10.0,0.313,0.37139964,0.39004,0.3,0.2641862,0.2372603863477707,0.5479354999999999,0.400367,0.30429,0.30510658,0.53599,0.398865669965744,1.56021,1.20293
1918,4.0,2.0,543,0.6267528120957763,10.0,1.887,1.7577335,1.84506,1.925,1.9407953,1.8296624422073364,1.7767127,1.62854,1.8942,1.0050573,1.0179,1.7004269361495972,0.77463,0.70324
1919,1.0,0.3,837,0.5446235134538376,10.0,0.198,0.22168744,0.22743,0.15,0.2641862,0.214165061712265,0.28995073,0.412429,0.16926,0.2606346,0.23736,1.05,1.25,1.03654
1920,0.0,0.9500000000000001,835,-0.1464214474404208,1.0,0.601,0.558642,0.52361,0.55,0.75550896,0.5186693668365479,0.5753765000000001,0.513656,0.95356,0.60244846,0.67675,0.7955207228660583,0.62262,0.94057
1921,0.0,0.1,549,-1.0388301064830545,1.0,1.005,0.86355954,0.99072,1.275,1.0596278,0.8474605083465576,0.9473032,0.792785,1.0197,1.0552679,0.9863,1.1353392601013184,1.30175,0.78136
1922,2.0,0.05,996,0.21878534388895954,1.0,0.101,0.15063788,0.16201,0.1,0.1706557,0.2085180729627609,0.1807812999999999,0.349685,0.20381,0.1619677,0.11672,0.0982180833816528,1.26428,0.02872
1923,4.0,0.8,481,-0.21957484164522267,2.0,0.626,0.744408,0.98554,0.75,0.9681226,0.5599382519721985,0.73016024,1.050894,0.97615,1.0395783,1.0842,1.4584777355194092,0.81879,0.94253
1924,1.0,0.8,669,0.790422706663001,2.0,0.66,0.686151,0.60552,0.6,0.7356326,0.7740249037742615,0.7693103,0.771903,0.11753,0.58106863,0.65558,0.7152515649795532,0.82672,1.02461
1925,3.0,1.6500000000000001,487,-0.37153204668854845,2.0,1.611,1.6951321,1.57155,1.625,1.6283474,1.698500394821167,1.5643317,1.503241,1.7947,1.6742771,1.5341,1.6777620315551758,1.39308,1.49186
1926,1.0,0.35000000000000003,689,-0.5034096078708024,1.0,0.109,0.19099988,0.16999,0.1,0.19226128,0.1847395002841949,0.1873948,0.397321,0.23355,0.1619677,0.090433,0.2032267451286316,0.93791,0.01234
1927,4.0,1.7000000000000002,724,0.7031346443569194,1.0,1.738,1.6632675,1.71636,1.775,1.8624717,1.804484248161316,1.7049718999999997,1.288528,1.7636,1.2208941,1.2682,1.7250630855560305,1.57491,0.99686
1928,4.0,2.0,646,-0.5610094215664355,2.0,1.871,1.8030311,1.89484,1.675,1.772344,1.8373799324035645,1.8910985,1.601304,1.8776,1.2346869,1.0335,1.706728219985962,1.53273,0.94137
1929,0.0,0.6500000000000001,506,-0.40644048599055793,2.0,0.615,0.5270135,0.59527,0.55,0.6861639,0.553408145904541,0.44771624,0.638785,0.97557,0.51319337,0.84835,0.7814805507659912,0.77972,1.0297
1930,0.0,0.15000000000000002,705,3.136170433056299,10.0,0.383,0.34720802,0.30656,0.35,0.4377936,0.3068830668926239,0.7865646,0.510183,0.41667,0.42910212,0.72176,0.5037831664085388,0.35845,0.68196
1931,4.0,1.4000000000000001,331,-0.003068956475064984,10.0,1.836,1.4054388,1.47476,1.325,1.4419489,0.9103116989135742,1.2890364,1.279219,1.4669,1.0792583,1.0446,1.462082862854004,1.04807,0.7955
1932,3.0,1.9000000000000001,981,0.06334694516719232,2.0,1.877,1.7680284,1.72936,1.875,1.7013925,1.8589962720870967,1.99,1.625059,1.8637,1.8645375,1.8049,1.868457555770874,1.70265,1.95336
1933,1.0,0.7000000000000001,818,-0.6989650003370502,1.0,0.816,0.8113283,0.79702,0.75,0.86126125,0.9000259041786194,0.7525916,0.787083,0.9623,0.714213,0.72336,0.8969690799713135,1.2711,1.06017
1934,3.0,1.5000000000000002,873,-2.562468254273692,2.0,1.61,1.5018804,1.55694,1.475,1.5341138,1.6953773498535156,1.6217503999999998,1.308515,1.7168,1.5175724,1.5626,1.0,1.38881,1.44053
1935,4.0,0.6500000000000001,249,1.8056072426948808,2.0,0.671,0.7528348,0.68581,0.7,0.7413094,0.5192230343818665,0.6698959,0.683901,0.74514,1.0042226,1.0476,0.9018858671188354,0.87885,0.79911
1936,4.0,1.55,73,1.0001702260465988,2.0,1.459,1.2984409,1.20209,0.8,1.35559,1.1773951053619385,0.8651744,1.279247,1.4268,0.9641832,1.0569,1.05,1.11557,0.61873
1937,0.0,0.6500000000000001,797,-0.6917769321758812,10.0,0.523,0.70704734,0.48992,0.5,0.419617,0.3663249909877777,0.38141733,0.419217,0.96338,0.5323218,0.19006,0.4481115937232971,0.47203,0.9131
1938,0.0,0.35000000000000003,71,0.7635218479648955,10.0,0.914,0.77154857,0.81427,0.65,0.9601615,0.8543148040771484,0.7337009,1.069071,0.95483,0.6219529,0.80659,0.7535785436630249,0.84924,0.60336
1939,2.0,1.2500000000000002,253,-0.21709590892379285,2.0,1.147,0.96261084,0.93884,0.9,1.2039595,0.9720160961151124,0.97512263,1.26343,1.4937,1.1946422,1.138,1.5079526901245115,0.95791,1.03993
1940,4.0,1.4000000000000001,233,0.0001720297587911668,1.0,0.354,1.3519883,1.34387,1.175,1.6471392,0.7075615525245667,1.5729778,1.018062,1.5897,1.1875452,1.235,1.5839126110076904,0.8857,0.59871
1941,0.0,0.05,15,0.4741582083253152,1.0,0.786,0.7610781,0.71539,0.9,0.9714157,0.6792633533477783,0.7453761999999999,1.572784,0.7319,0.7600121,1.2098,0.4413560032844543,0.875,0.1587
1942,2.0,0.7500000000000001,684,1.2558153479065273,1.0,0.753,0.7133021,0.79499,0.7,0.9947396,0.9523007273674012,0.9692235,1.000014,0.62206,0.81843543,0.84553,1.4595706462860107,0.70079,0.52328
1943,3.0,1.9500000000000002,839,-1.1365358720949885,1.0,1.683,1.6795347,1.68475,1.875,1.6767372,1.555545687675476,1.681029,1.504955,1.6983,1.6862125,1.6985,1.6510937213897705,1.51158,1.66707
1944,4.0,1.7000000000000002,710,-0.10306604913731408,2.0,1.805,1.8188564,1.84578,1.825,1.8621869,1.6724987030029297,1.8442595,1.629771,1.8751,1.0368063,0.92444,1.0,1.13028,0.7362
