,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
903,4.0,1.0,0.4,0.6,50.0,53.078680000000006,4.0,0.72345,1.0,0.44197,88.0,0.0,0.39599,0.0,0.37084
904,4.0,3.0,1.65,1.05,57.0,62.918459999999996,4.0,1.0524,3.0,1.60132,57.0,3.0,1.6848,3.0,1.6848
905,0.0,4.0,0.35,0.65,74.0,79.97906,0.0,0.74411,4.0,0.83554,74.0,1.0,0.8320799999999999,4.0,1.0199
906,2.0,3.0,0.3,1.25,178.0,177.63543,2.0,0.5562199999999999,4.0,1.15759,178.0,1.0,0.48616000000000004,2.0,1.4874
907,3.0,2.0,1.95,0.25,157.0,113.99343,2.0,1.43855,0.0,0.77917,157.0,3.0,1.7612,2.0,0.30996
908,4.0,2.0,1.45,1.05,11.0,8.79702,2.0,0.9358700000000001,4.0,0.9857799999999999,11.0,4.0,1.4255,2.0,1.0847
909,2.0,2.0,1.5,1.45,96.0,94.05428,2.0,1.1482700000000001,4.0,1.01373,96.0,2.0,1.4623,1.0,0.8493799999999999
910,3.0,4.0,1.45,0.5,1.0,54.86396,4.0,0.7567699999999999,4.0,0.68953,1.0,2.0,0.73712,4.0,0.6176
911,0.0,4.0,0.5,1.8,2.0,69.45638000000001,4.0,1.16688,4.0,1.29236,2.0,0.0,0.70119,4.0,1.624
912,2.0,1.0,0.65,0.25,146.0,143.89942,4.0,1.07155,1.0,0.45283999999999996,146.0,2.0,0.85721,0.0,0.24055
913,0.0,1.0,0.7,0.5,73.0,70.10852,2.0,1.0731600000000001,1.0,0.36751,73.0,4.0,1.1254,0.0,0.20701
914,1.0,1.0,0.4,0.15,112.0,114.58434,0.0,0.35501,1.0,0.37742,2.0,2.0,0.75041,4.0,1.89
915,2.0,4.0,0.85,0.75,157.0,166.51422,4.0,0.8772200000000001,4.0,0.90961,157.0,2.0,0.94152,4.0,0.9853299999999999
916,3.0,1.0,1.85,0.5,183.0,183.90076000000002,3.0,1.46766,2.0,0.77574,183.0,3.0,1.5877,1.0,0.2323
917,3.0,4.0,1.5,0.8,185.0,128.80996000000002,2.0,1.48881,4.0,0.86608,185.0,3.0,1.3804,1.0,0.8426299999999999
918,1.0,3.0,0.9,1.4,128.0,138.35616000000002,1.0,0.73415,3.0,1.28176,98.0,3.0,1.3454,3.0,1.3454
919,4.0,2.0,0.95,0.9,7.0,70.05883,0.0,0.70075,4.0,0.79181,7.0,0.0,0.70094,1.0,0.8810899999999999
920,3.0,1.0,1.1,0.7,63.0,62.724759999999996,3.0,1.09994,1.0,0.6918,62.0,2.0,1.4409999999999998,1.0,0.77835
921,3.0,3.0,1.85,1.6,25.0,50.4672,2.0,1.42026,2.0,1.32901,197.0,2.0,1.7937,0.0,0.68755
922,3.0,0.0,1.7,0.15,158.0,155.46133999999998,2.0,1.60001,1.0,0.46628000000000003,158.0,3.0,1.5268,0.0,0.20965999999999999
923,1.0,1.0,0.05,0.3,35.0,31.16211,1.0,0.51708,1.0,0.3862,52.0,0.0,0.34410999999999997,1.0,0.22915
924,3.0,2.0,1.55,1.4,112.0,110.84241000000002,2.0,1.58431,2.0,1.25492,112.0,3.0,1.6282,2.0,1.4781
925,3.0,2.0,1.2,1.5,73.0,99.6871,2.0,1.2194399999999999,2.0,1.22021,73.0,2.0,1.6771,2.0,1.6459
926,4.0,2.0,0.95,1.5,78.0,91.18578000000001,4.0,0.8629,2.0,1.02583,78.0,1.0,0.9500299999999999,2.0,1.4565
927,2.0,3.0,1.55,1.35,19.0,17.701620000000002,2.0,1.14634,2.0,1.25512,19.0,2.0,1.6603,2.0,1.4925
928,1.0,3.0,0.45,1.7,31.0,29.68657,1.0,0.49778999999999995,2.0,1.10153,13.0,4.0,0.40631,2.0,1.4201
929,0.0,1.0,0.3,0.85,121.0,134.86726000000002,0.0,0.46753,1.0,0.76773,134.0,0.0,0.42341999999999996,0.0,0.49006000000000005
930,3.0,1.0,1.85,0.35,18.0,18.8879,1.0,1.29905,1.0,0.42915,59.0,3.0,0.95505,1.0,0.25118
931,4.0,4.0,0.45,1.55,148.0,148.80341,4.0,0.45281000000000005,4.0,1.02684,148.0,4.0,0.46243,4.0,1.0089
932,4.0,3.0,1.35,2.0,183.0,183.33133999999998,4.0,1.0850600000000001,3.0,1.75468,183.0,4.0,0.99821,2.0,1.9992
933,3.0,3.0,1.4,1.2,59.0,66.30743000000001,2.0,1.31039,2.0,1.4335200000000001,59.0,2.0,1.4641,2.0,1.5206
934,1.0,3.0,0.5,1.4,100.0,101.6393,1.0,0.79916,2.0,1.48499,100.0,3.0,1.8514,3.0,1.8514
935,4.0,2.0,1.9,1.35,15.0,73.75004,4.0,1.07605,2.0,1.06359,192.0,2.0,1.3955,4.0,0.8957299999999999
936,2.0,0.0,1.6,0.95,23.0,23.24652,2.0,1.13236,4.0,0.92576,23.0,2.0,1.6838,0.0,0.25806999999999997
937,2.0,2.0,1.15,0.8,185.0,190.57303000000002,2.0,0.9430200000000001,4.0,0.91445,191.0,1.0,0.95278,4.0,0.7560100000000001
938,1.0,0.0,0.35,0.35,47.0,42.41791,1.0,0.48086999999999996,1.0,0.46563999999999994,58.0,0.0,0.4376,0.0,0.16775
939,4.0,2.0,0.5,1.95,105.0,103.13845,4.0,0.65964,2.0,1.68815,105.0,4.0,0.55602,2.0,1.7668
940,3.0,1.0,1.7,0.8,17.0,22.03931,3.0,1.25683,1.0,0.56813,17.0,3.0,0.8630700000000001,3.0,0.8630700000000001
941,0.0,2.0,0.55,1.95,195.0,81.36004,0.0,0.84547,3.0,1.08702,195.0,0.0,0.57489,2.0,1.9138
942,3.0,3.0,2.0,1.85,75.0,74.47531,3.0,1.8839700000000001,3.0,0.74592,0.0,3.0,1.98,3.0,1.98
943,3.0,0.0,1.95,0.15,179.0,179.73726000000002,3.0,1.4127299999999998,1.0,0.67984,179.0,2.0,1.9224,0.0,0.6127600000000001
944,2.0,3.0,0.35,2.0,153.0,151.10918999999998,2.0,0.4899,2.0,1.35269,153.0,4.0,0.60788,2.0,1.5054
945,2.0,0.0,0.2,0.3,84.0,67.63709,2.0,0.50783,1.0,0.36562,84.0,2.0,0.30456,1.0,0.16543
946,0.0,4.0,0.4,0.85,65.0,45.05927,0.0,0.81629,4.0,1.0499100000000001,9.0,1.0,0.7407,4.0,1.1375
947,2.0,4.0,1.2,1.55,173.0,172.67061999999999,0.0,0.74017,4.0,0.91909,173.0,1.0,0.93243,4.0,1.0070000000000001
948,1.0,1.0,0.55,0.35,93.0,89.6718,1.0,0.6228100000000001,1.0,0.42518999999999996,93.0,3.0,1.0722,1.0,0.15074
949,4.0,1.0,1.75,0.75,121.0,116.51095,4.0,1.1104100000000001,1.0,0.42141999999999996,121.0,4.0,1.4733,0.0,0.1851
950,1.0,4.0,0.4,1.7,48.0,49.50598,1.0,0.43296999999999997,4.0,1.11815,48.0,1.0,0.25945999999999997,1.0,0.8965799999999999
951,3.0,2.0,1.9,1.85,49.0,49.56629,3.0,1.53386,2.0,1.77605,49.0,2.0,1.9707,2.0,1.8188
952,4.0,0.0,1.8,0.8,49.0,42.44887,4.0,1.16299,4.0,0.81615,49.0,4.0,1.6483,2.0,1.0697
953,4.0,0.0,0.85,0.5,194.0,4.64789,4.0,0.84855,4.0,0.88021,196.0,4.0,0.9642799999999999,0.0,0.76532
954,3.0,4.0,1.35,1.85,177.0,178.72235,3.0,1.77669,2.0,0.87616,178.0,3.0,1.544,2.0,1.1361
955,0.0,3.0,0.1,1.95,169.0,170.0091,1.0,0.40398,3.0,1.7111299999999998,169.0,0.0,0.5059899999999999,2.0,1.9979
956,2.0,3.0,0.2,1.6,198.0,115.46971,2.0,0.45511,2.0,0.5133300000000001,198.0,2.0,0.25109000000000004,2.0,0.43326000000000003
957,4.0,3.0,2.0,1.3,176.0,141.20681000000002,4.0,1.23615,4.0,1.1427100000000001,193.0,4.0,1.7941,4.0,1.0623
958,1.0,2.0,0.3,1.15,109.0,110.27327,1.0,0.384,4.0,1.14269,109.0,0.0,0.17818,4.0,1.0752
959,1.0,3.0,0.7,1.2,104.0,106.69055,1.0,0.72417,2.0,1.45569,104.0,1.0,0.62045,2.0,1.7842
960,1.0,2.0,0.55,1.4,107.0,109.46642,1.0,0.6068899999999999,4.0,1.06008,107.0,0.0,0.43922,2.0,1.2388
961,2.0,0.0,0.05,0.2,54.0,54.401990000000005,2.0,0.36548,1.0,0.32528,54.0,1.0,0.19780999999999999,0.0,0.18634
962,0.0,3.0,0.45,1.2,108.0,107.5172,4.0,0.87976,2.0,1.1785,108.0,2.0,0.72906,2.0,1.2569
963,2.0,0.0,1.7,0.65,93.0,90.69901,2.0,1.53267,0.0,0.56475,93.0,2.0,1.6866,4.0,0.20925
964,1.0,1.0,0.25,0.15,2.0,4.15764,1.0,0.59732,1.0,0.48207,2.0,0.0,0.72822,0.0,0.15623
965,1.0,0.0,0.25,0.15,179.0,175.83792,1.0,0.53478,1.0,0.8795299999999999,147.0,1.0,0.4941,0.0,0.15588
966,1.0,4.0,0.3,0.95,113.0,113.40494,1.0,0.27441,4.0,0.81498,113.0,0.0,0.22916,4.0,1.0871
967,1.0,1.0,0.2,0.6,23.0,15.228660000000001,1.0,0.62028,1.0,0.38124,23.0,0.0,0.33318000000000003,0.0,0.14952000000000001
968,0.0,3.0,0.3,1.3,153.0,155.60159,0.0,0.6735800000000001,3.0,1.3733,153.0,3.0,0.61149,2.0,1.6261
969,0.0,1.0,0.05,1.0,34.0,26.87551,4.0,0.8463799999999999,1.0,0.73352,35.0,2.0,0.9913299999999999,0.0,0.33361999999999997
970,1.0,0.0,0.6,0.15,179.0,184.69653,1.0,0.65564,1.0,0.68867,179.0,0.0,0.47808,2.0,0.21420999999999998
971,2.0,4.0,0.15,1.0,2.0,6.40066,0.0,0.68818,4.0,0.9175,2.0,1.0,0.64376,2.0,1.0287
972,4.0,4.0,1.3,1.2,154.0,155.93721000000002,4.0,0.96793,4.0,0.7893600000000001,154.0,4.0,1.1381,2.0,1.0228
973,1.0,3.0,0.45,1.2,71.0,72.18972,1.0,0.44001999999999997,2.0,1.1636,71.0,0.0,0.19899999999999998,2.0,1.4389
974,1.0,3.0,0.7,1.1,125.0,125.57468,0.0,0.31777,3.0,1.48407,125.0,0.0,0.20115,2.0,1.6397
975,3.0,0.0,1.3,0.95,86.0,92.5826,2.0,1.36228,4.0,0.653,86.0,2.0,1.5381,1.0,0.95915
976,3.0,4.0,1.8,0.25,132.0,125.49143000000001,3.0,1.62453,4.0,0.9695,133.0,3.0,1.7474,2.0,1.0191
977,4.0,3.0,1.85,1.45,154.0,127.03953,4.0,1.21855,2.0,1.38592,154.0,4.0,1.6376,2.0,1.6524
978,3.0,3.0,1.1,1.2,170.0,163.81583999999998,2.0,1.30623,2.0,1.0351700000000001,170.0,3.0,1.3954,2.0,1.4828
979,3.0,4.0,1.95,0.55,83.0,84.51334,2.0,1.44054,2.0,0.6187699999999999,83.0,3.0,1.24,1.0,0.44153000000000003
980,3.0,2.0,1.7,1.1,179.0,180.55049,2.0,1.4596,3.0,0.9033100000000001,179.0,3.0,1.5399,2.0,1.172
981,2.0,2.0,0.35,1.35,23.0,71.10935,2.0,1.02912,2.0,1.26315,23.0,1.0,0.7379399999999999,2.0,1.3441
982,2.0,0.0,0.1,0.8,101.0,110.60336000000001,2.0,0.4733,4.0,0.9541,101.0,1.0,0.23676,1.0,0.8501
983,0.0,0.0,0.4,0.95,159.0,157.80369,1.0,0.2954,4.0,0.8459899999999999,159.0,0.0,0.11055,4.0,1.7937
984,4.0,4.0,0.1,1.2,79.0,80.20674,4.0,0.44652,4.0,0.8302299999999999,79.0,4.0,0.42105,2.0,1.063
985,2.0,4.0,0.3,0.2,90.0,128.62781999999999,1.0,0.33043,4.0,0.87961,91.0,2.0,0.5334399999999999,1.0,0.95505
986,0.0,0.0,0.55,0.7,94.0,96.92334,0.0,0.66072,0.0,0.6876,187.0,0.0,0.2843,0.0,0.66672
987,0.0,1.0,0.75,0.35,63.0,62.55961,0.0,0.6017100000000001,1.0,0.34962,63.0,4.0,0.51793,2.0,0.076129
988,3.0,4.0,1.9,1.1,36.0,33.91032,3.0,1.45155,4.0,1.08097,36.0,2.0,1.8464,4.0,1.0735
989,2.0,3.0,1.6,1.1,148.0,150.16813,2.0,1.5084799999999998,2.0,1.3889,148.0,2.0,1.7298,2.0,1.5907
990,2.0,2.0,1.0,0.9,174.0,175.02161,2.0,0.86059,4.0,0.8413299999999999,174.0,2.0,0.8432700000000001,0.0,0.86203
991,2.0,4.0,0.25,0.55,92.0,94.23966999999999,2.0,0.58907,4.0,0.80201,92.0,2.0,0.30059,4.0,0.8469899999999999
992,3.0,1.0,1.15,0.35,29.0,35.482820000000004,3.0,1.28131,1.0,0.55704,59.0,1.0,0.9486100000000001,1.0,0.49708
993,3.0,2.0,1.9,1.7,147.0,90.85347,3.0,1.51724,2.0,1.5086700000000002,147.0,3.0,1.3116,2.0,1.7452
994,4.0,0.0,0.95,0.65,164.0,163.40055,2.0,1.10058,4.0,0.98039,163.0,2.0,1.1179,2.0,1.2061
995,1.0,3.0,1.0,1.55,147.0,147.70334,1.0,0.66884,3.0,1.59833,147.0,3.0,0.9307,2.0,1.8943
996,3.0,4.0,1.3,1.75,101.0,67.68453000000001,3.0,1.02545,4.0,1.16385,101.0,2.0,1.2382,0.0,0.4287
997,0.0,1.0,0.55,0.7,148.0,152.53406,0.0,0.69881,1.0,0.4545,148.0,0.0,0.5243,1.0,0.19022
998,2.0,3.0,1.65,1.1,196.0,5.906569999999999,2.0,1.37675,2.0,1.3126200000000001,196.0,2.0,1.68,2.0,1.1177
999,3.0,3.0,1.65,1.05,38.0,27.6338,3.0,1.58455,2.0,1.33223,38.0,2.0,1.9922,2.0,1.4669999999999999
1000,0.0,2.0,0.55,0.5,94.0,70.9556,1.0,0.68262,2.0,0.6149100000000001,54.0,0.0,0.57522,2.0,0.53688
1001,1.0,3.0,0.05,1.35,81.0,85.33334,1.0,0.21746,2.0,1.24635,81.0,1.0,0.13367,2.0,1.4946
1002,2.0,0.0,0.85,0.9,149.0,149.03419,2.0,0.60546,1.0,0.41448,149.0,4.0,0.74964,0.0,0.17326
1003,3.0,3.0,1.6,2.0,164.0,158.40507,3.0,1.5388700000000002,3.0,1.68914,164.0,2.0,1.7944,2.0,1.9997
1004,3.0,0.0,1.85,0.8,64.0,62.3046,3.0,1.6756099999999998,0.0,0.97326,65.0,2.0,1.7125,1.0,0.96204
1005,0.0,2.0,0.95,0.35,172.0,173.46862,0.0,0.60793,0.0,0.64625,172.0,0.0,0.65284,1.0,0.52409
1006,4.0,4.0,1.05,0.95,108.0,109.39083000000001,0.0,0.9137799999999999,4.0,0.7962899999999999,108.0,2.0,0.95452,2.0,0.90143
1007,4.0,1.0,0.35,0.9,85.0,65.69922,4.0,0.5885600000000001,1.0,0.76981,84.0,4.0,0.48367,1.0,0.9587399999999999
1008,1.0,2.0,0.3,1.55,161.0,160.38826,1.0,0.45866,2.0,1.358,161.0,3.0,0.9754700000000001,2.0,1.6903
1009,2.0,3.0,1.0,1.25,6.0,76.08192,0.0,0.8823700000000001,2.0,1.09028,7.0,0.0,0.70686,2.0,1.4358
1010,0.0,4.0,0.2,1.7,90.0,67.1172,0.0,0.76257,4.0,0.90371,91.0,1.0,0.96005,1.0,0.95905
1011,2.0,3.0,1.05,1.0,4.0,16.55048,3.0,1.04393,2.0,1.0547,198.0,2.0,1.4115,0.0,0.77427
1012,1.0,2.0,0.5,0.2,189.0,131.08007,1.0,0.65174,1.0,0.76765,147.0,0.0,0.60547,0.0,0.36676
1013,4.0,1.0,0.6,0.85,194.0,129.61566000000002,4.0,0.67716,4.0,0.9384299999999999,4.0,4.0,0.7742399999999999,2.0,1.105
1014,4.0,4.0,1.85,1.0,145.0,159.10326,4.0,1.41457,4.0,1.0291700000000001,144.0,4.0,1.7267,1.0,0.71263
1015,3.0,4.0,1.9,1.1,121.0,95.88735,3.0,1.71538,4.0,0.81404,121.0,3.0,1.5676,1.0,0.91294
1016,4.0,3.0,1.15,1.75,3.0,16.7112,0.0,1.34691,3.0,1.58165,3.0,3.0,1.6074,3.0,1.6074
1017,1.0,4.0,0.2,0.85,107.0,104.77051999999999,1.0,0.48623999999999995,4.0,0.9415,59.0,0.0,0.73172,4.0,0.20919000000000001
1018,2.0,4.0,0.75,0.05,82.0,85.30176999999999,2.0,0.9863200000000001,4.0,0.873,82.0,4.0,1.4155,1.0,0.84764
1019,4.0,4.0,0.55,0.35,71.0,65.55959,0.0,0.76702,4.0,0.66856,68.0,4.0,0.7305699999999999,4.0,0.52754
1020,3.0,3.0,1.4,1.0,27.0,81.05341999999999,3.0,1.30495,2.0,1.15815,27.0,3.0,1.1198,3.0,1.1198
1021,3.0,3.0,1.4,1.55,47.0,48.03764,3.0,1.39838,2.0,1.42917,47.0,3.0,1.239,3.0,1.239
1022,0.0,1.0,0.7,0.8,92.0,82.01536,0.0,0.69614,1.0,0.74085,93.0,0.0,0.28349,1.0,0.85169
1023,4.0,0.0,0.25,0.85,81.0,55.78633000000001,4.0,0.55543,4.0,1.07015,81.0,4.0,0.41113999999999995,2.0,0.91476
1024,2.0,0.0,0.9,0.1,87.0,86.43793000000001,4.0,0.8949299999999999,1.0,0.34335,87.0,2.0,0.95526,0.0,0.19848
1025,3.0,1.0,1.15,0.9,21.0,20.83615,3.0,1.40814,1.0,0.45826000000000006,23.0,2.0,1.568,0.0,0.60363
1026,3.0,1.0,1.55,0.45,68.0,63.91191,3.0,1.54315,1.0,0.35709,66.0,3.0,1.6612,1.0,0.33139
1027,0.0,4.0,0.45,1.6,184.0,174.63303,0.0,0.80603,0.0,0.9054700000000001,184.0,0.0,0.5120600000000001,4.0,1.31
1028,3.0,4.0,1.35,1.55,153.0,107.81387,2.0,0.9453299999999999,4.0,0.95444,195.0,2.0,1.0156,1.0,0.63566
1029,3.0,3.0,1.7,1.85,27.0,24.757260000000002,0.0,1.12984,2.0,1.72355,27.0,2.0,1.1533,2.0,1.8622
1030,4.0,1.0,0.25,0.65,175.0,174.94406,4.0,0.32978,1.0,0.49058,175.0,4.0,0.24765,0.0,0.26627
1031,0.0,4.0,0.4,0.9,146.0,147.96188999999998,0.0,0.52274,4.0,0.7690100000000001,146.0,3.0,0.6643100000000001,4.0,0.8690100000000001
1032,4.0,0.0,1.0,1.0,54.0,54.14338000000001,4.0,0.8930299999999999,1.0,0.32266,54.0,4.0,0.9437,0.0,0.15089
1033,3.0,4.0,2.0,1.15,70.0,69.10139000000001,3.0,1.9099099999999998,3.0,0.7135,0.0,3.0,1.98,3.0,1.98
1034,4.0,2.0,0.85,0.3,5.0,6.91143,4.0,0.91951,2.0,0.33276,5.0,4.0,0.87416,2.0,0.38684
1035,4.0,4.0,1.45,0.65,141.0,142.69083999999998,4.0,1.2395,4.0,0.7983600000000001,141.0,4.0,1.2865,1.0,0.7800699999999999
1036,1.0,0.0,0.9,0.9,18.0,17.90168,1.0,0.89899,0.0,0.73341,18.0,3.0,0.77813,3.0,0.77813
1037,2.0,3.0,0.25,1.5,149.0,150.77985,2.0,0.4305,3.0,1.52566,149.0,2.0,0.31753000000000003,2.0,1.8817
1038,4.0,4.0,0.1,0.4,82.0,82.3227,4.0,0.37545,2.0,0.6288,82.0,4.0,0.41791999999999996,2.0,0.83067
1039,2.0,4.0,1.65,0.45,18.0,20.2294,2.0,1.29661,4.0,0.6317,18.0,2.0,1.8357,0.0,0.7306600000000001
1040,2.0,2.0,1.25,1.15,186.0,128.31165,2.0,1.22464,4.0,1.13093,182.0,2.0,1.4383,1.0,0.9280700000000001
1041,4.0,1.0,0.5,0.5,97.0,96.91246,4.0,0.62666,1.0,0.65658,161.0,3.0,0.5754199999999999,3.0,0.5754199999999999
1042,3.0,3.0,1.05,1.0,28.0,26.72076,2.0,0.93415,2.0,1.29562,28.0,0.0,0.85808,2.0,1.4525
1043,4.0,0.0,0.25,0.8,182.0,181.45928999999998,4.0,0.49696999999999997,0.0,0.8558600000000001,182.0,4.0,0.36551999999999996,1.0,0.74305
1044,0.0,3.0,0.2,1.8,54.0,57.0343,0.0,0.5079199999999999,2.0,1.6041100000000001,54.0,3.0,1.5878,3.0,1.5878
1045,1.0,3.0,0.55,2.0,8.0,9.598460000000001,3.0,1.0178399999999999,3.0,1.7840099999999999,8.0,3.0,2.0,3.0,2.0
1046,0.0,4.0,0.05,2.0,51.0,40.98749,4.0,0.7488199999999999,4.0,0.90727,51.0,4.0,0.91886,4.0,1.2591
1047,0.0,4.0,0.1,0.3,44.0,41.94558,0.0,0.5111899999999999,4.0,0.56592,32.0,0.0,0.14473,4.0,0.3507
1048,4.0,4.0,0.3,1.6,38.0,36.20748,4.0,0.87141,4.0,1.0697,38.0,4.0,0.68997,4.0,1.0516
1049,2.0,3.0,1.65,1.6,46.0,74.43316,0.0,1.15967,3.0,1.45159,46.0,3.0,1.3665,3.0,1.3665
1050,2.0,0.0,0.5,0.7,97.0,122.97696,2.0,0.8061,4.0,1.02229,79.0,1.0,0.6664899999999999,2.0,1.0692
1051,3.0,3.0,1.75,1.3,171.0,186.21116999999998,2.0,1.26308,2.0,1.11563,170.0,2.0,1.6611,2.0,0.94075
1052,3.0,0.0,1.5,0.25,145.0,144.45753,2.0,1.0555299999999999,0.0,0.6836899999999999,145.0,2.0,1.2177,4.0,1.5703
1053,3.0,2.0,2.0,0.25,4.0,7.66565,2.0,0.79043,2.0,0.32809,4.0,1.0,0.61652,2.0,0.23293000000000003
1054,2.0,2.0,1.4,1.9,71.0,71.51106999999999,2.0,1.1828100000000001,2.0,1.7322,71.0,2.0,1.5215,2.0,1.8735
1055,2.0,4.0,0.15,1.65,185.0,179.99446,2.0,0.337,2.0,0.61465,185.0,2.0,0.20462,1.0,0.62158
1056,1.0,4.0,0.7,1.45,143.0,143.99372,1.0,0.61539,4.0,0.9081600000000001,143.0,0.0,0.81174,1.0,0.7882100000000001
1057,2.0,4.0,1.3,0.7,58.0,61.71945,3.0,1.1049799999999999,4.0,0.70489,58.0,2.0,1.4288,1.0,0.90089
1058,3.0,2.0,1.8,1.75,192.0,179.83488,3.0,1.55044,2.0,1.02586,192.0,2.0,1.8298,2.0,0.94081
1059,2.0,3.0,0.1,1.15,168.0,167.92213,2.0,0.28726,4.0,0.9820700000000001,168.0,2.0,0.21352,2.0,1.1213
1060,1.0,0.0,0.25,0.3,123.0,122.98391000000001,1.0,0.23326999999999998,1.0,0.61707,123.0,0.0,0.20365999999999998,4.0,1.3731
1061,0.0,0.0,0.6,1.0,132.0,103.02185,0.0,0.80502,0.0,0.9915200000000001,132.0,1.0,0.99059,0.0,0.51085
1062,0.0,1.0,0.2,0.95,71.0,66.9856,4.0,0.9445399999999999,1.0,0.57627,73.0,3.0,0.65794,3.0,0.65794
1063,2.0,2.0,1.0,0.7,116.0,118.45343999999999,2.0,0.87934,4.0,0.7145699999999999,116.0,2.0,1.0071,4.0,0.9840399999999999
1064,1.0,2.0,0.45,0.55,188.0,194.63813000000002,1.0,0.45913000000000004,1.0,0.82936,9.0,0.0,0.55897,2.0,0.071302
1065,3.0,4.0,1.05,1.15,23.0,24.59572,4.0,0.84585,4.0,1.0238200000000002,23.0,2.0,1.1331,4.0,0.96875
1066,0.0,2.0,0.5,0.45,32.0,17.93583,0.0,0.71646,2.0,0.52132,24.0,0.0,0.6119100000000001,2.0,0.60817
1067,0.0,4.0,0.45,1.95,110.0,129.6771,4.0,1.01406,4.0,0.8654200000000001,91.0,2.0,0.97178,4.0,0.78632
1068,3.0,3.0,1.25,1.1,52.0,89.6071,2.0,1.24213,2.0,1.09467,52.0,2.0,1.3656,2.0,1.3591
1069,3.0,4.0,1.4,0.65,116.0,104.92513000000001,2.0,1.08566,4.0,0.6711,116.0,2.0,1.2075,1.0,0.7914899999999999
1070,1.0,2.0,0.3,0.35,22.0,33.474540000000005,1.0,0.514,2.0,0.48176,21.0,1.0,0.29055,0.0,0.37067
1071,4.0,3.0,0.3,1.9,118.0,130.89487,4.0,0.66881,2.0,1.34128,118.0,4.0,0.59307,2.0,1.7754
1072,1.0,0.0,0.1,0.8,141.0,141.44401000000002,1.0,0.24515,4.0,0.799,141.0,1.0,0.18043,4.0,1.0035
1073,4.0,2.0,0.45,1.4,146.0,72.77071,4.0,0.7879,4.0,1.05905,152.0,4.0,0.46391000000000004,2.0,1.0256
1074,4.0,3.0,0.9,1.75,89.0,93.7521,4.0,0.97601,1.0,1.45341,89.0,3.0,1.5785,3.0,1.5785
1075,0.0,1.0,0.15,0.65,121.0,122.56978000000001,2.0,0.9148,1.0,0.39355999999999997,121.0,2.0,1.0425,0.0,0.22399999999999998
1076,2.0,4.0,0.8,0.3,96.0,101.32048,4.0,0.8345100000000001,4.0,0.8183699999999999,96.0,2.0,0.63143,2.0,0.9322
1077,1.0,3.0,0.85,1.75,149.0,144.35234,1.0,0.55897,3.0,1.581,128.0,0.0,0.34591,2.0,1.8146
1078,2.0,3.0,0.15,2.0,79.0,80.90513,3.0,0.73037,3.0,1.9102400000000002,79.0,3.0,2.0,3.0,2.0
1079,0.0,0.0,0.15,0.3,116.0,116.01912,4.0,0.5765899999999999,1.0,0.41586999999999996,116.0,0.0,0.40089,0.0,0.1506
1080,4.0,0.0,0.75,0.95,34.0,27.70076,0.0,0.80804,0.0,0.5727899999999999,61.0,3.0,1.02,2.0,0.83721
1081,4.0,4.0,1.65,1.8,169.0,168.54232,4.0,1.40984,4.0,0.93455,169.0,4.0,1.6801,4.0,0.82986
1082,1.0,2.0,0.1,1.95,178.0,178.57591000000002,1.0,0.30773,2.0,1.6405,178.0,1.0,0.15427000000000002,2.0,1.9069
1083,1.0,0.0,0.45,0.1,32.0,23.57956,1.0,0.49832,1.0,0.37396,32.0,0.0,0.4744,0.0,0.14131
1084,3.0,2.0,1.1,1.25,189.0,190.90479,2.0,1.10893,2.0,0.9255,189.0,2.0,1.3058,0.0,0.7880199999999999
1085,4.0,3.0,1.45,1.65,135.0,136.70067,4.0,1.2225,1.0,1.37484,135.0,4.0,1.4912,2.0,2.0
1086,1.0,4.0,1.0,0.75,195.0,139.6316,1.0,0.9583,1.0,0.8750700000000001,196.0,1.0,0.9552799999999999,1.0,0.74887
1087,2.0,1.0,0.5,0.6,3.0,66.55049,1.0,0.49446,1.0,0.51932,198.0,1.0,0.17772000000000002,1.0,0.70549
1088,1.0,0.0,0.75,0.85,194.0,7.478510000000001,1.0,0.56615,1.0,0.57171,41.0,3.0,0.51043,0.0,0.17010999999999998
1089,3.0,0.0,1.05,0.9,84.0,124.95438999999999,2.0,1.15351,0.0,0.9792299999999999,86.0,2.0,1.5190000000000001,1.0,0.97201
1090,0.0,3.0,0.5,1.7,42.0,101.82774,4.0,1.32292,2.0,1.2061,42.0,4.0,0.84226,2.0,1.3364
1091,2.0,0.0,0.4,0.45,174.0,176.99729,2.0,0.52246,1.0,0.65988,174.0,1.0,0.51388,2.0,0.29131
1092,0.0,3.0,0.3,1.1,197.0,9.733139999999999,0.0,0.7851100000000001,1.0,0.50458,22.0,0.0,0.79472,0.0,0.1786
1093,2.0,4.0,0.35,1.05,83.0,89.26005,2.0,0.5299,4.0,0.9627899999999999,83.0,2.0,0.28991,4.0,0.9465399999999999
1094,1.0,4.0,0.55,1.45,19.0,15.53625,0.0,0.70114,4.0,1.1783299999999999,19.0,0.0,0.7266100000000001,4.0,1.2684
1095,1.0,0.0,0.7,0.05,199.0,181.80915,1.0,0.72167,1.0,0.8337700000000001,4.0,1.0,0.68694,0.0,0.24403000000000002
