,model,alpha,length,diff_coef,loc_error,UCL,UCL_a,UCL_c,UCL_f,UCL_l,UCL_s,eduN,eduN_a,eduN_c,eduN_f,eduN_l,eduN_s,UPV-MAT,UPV-MAT_a,UPV-MAT_c,UPV-MAT_f,UPV-MAT_l,UPV-MAT_s,Erasmus MC,Erasmus MC_a,Erasmus MC_c,Erasmus MC_f,Erasmus MC_l,Erasmus MC_s,WUST ML A,WUST ML A_a,WUST ML A_c,WUST ML A_f,WUST ML A_l,WUST ML A_s,WUST ML B,WUST ML B_a,WUST ML B_c,WUST ML B_f,WUST ML B_l,WUST ML B_s,BIT,BIT_a,BIT_c,BIT_f,BIT_l,BIT_s
567,0.0,0.5,798,-1.269529152704766,7.0,0,1.0,0.0,0.0,0.0,0.0,0,0.99986,0.00013,1e-05,0.0,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9941719174385072,0.0024343291297554,0.0011599896242842,6.844236486358568e-05,0.0021653196308761,0,1,0,0,0,0,0,0.9367828644704329,0.012190316202242814,0.0020613392331939218,0.00011314647805425627,0.0488523336160761,0,1.0,0.0,0.0,0.0,0.0
568,4.0,1.0,186,-0.5381290593712317,4.33,4,0.2524,0.0,0.3353,0.0,0.4123,4,0.25102,0.00113,0.34978,0.00021,0.39787,4,0.02,0.0,0.31,0.01,0.66,2,0.031173238530755,0.0005202403990551,0.6738269925117493,0.0018555750139057,0.2926239669322967,0,1,0,0,0,0,4,0.00899485489187924,0.0002735227039729046,0.022396841402609516,0.025087312581075376,0.943247468420463,2,0.0,0.0,0.59896,0.0,0.40104
569,0.0,0.8500000000000001,629,-0.9384598308679136,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99885,0.00077,1e-05,0.0,0.00036,0,1.0,0.0,0.0,0.0,0.0,0,0.994231641292572,0.0023284298367798,0.0011518027167767,7.173245103331283e-05,0.0022163982503116,0,1,0,0,0,0,0,0.4879055541243964,0.4285355150652874,0.0001620690256018915,8.233561379299625e-05,0.08331452617092122,3,0.0,0.0,0.0,1.0,0.0
570,2.0,1.6,48,-1.054177430534456,2.0,3,0.0,0.0,0.0023,0.9977,0.0,2,0.10584,0.0014,0.54518,0.23511,0.11248,3,0.0,0.0,0.4,0.6,0.0,2,0.0003103764611296,0.0002690789115149,0.9852439165115356,0.0122856339439749,0.0018909230129793,3,0,0,0,1,0,3,0.000469362630246397,9.441962595181746e-06,0.004185514750198129,0.8269107865331078,0.16842489412385267,2,0.0,0.0,1.0,0.0,0.0
571,3.0,1.6,48,0.0341727068684662,1.33,2,0.0,0.0,1.0,0.0,0.0,3,0.22869,0.01664,0.16851,0.40913,0.17703,3,0.0,0.0,0.0,1.0,0.0,3,6.475935151684098e-06,1.1631736924755387e-06,0.0002672296832315,0.9996021389961244,0.0001229735498782,2,0,0,1,0,0,2,0.0008535208964680099,3.7697438579808086e-05,0.845434531521436,0.15047676552516084,0.003197484618355331,2,0.0,0.0,1.0,0.0,0.0
572,2.0,0.45,649,-0.277885657278137,1.33,2,0.0002,0.0,0.9994,0.0,0.0004,2,3e-05,1e-05,0.99995,0.0,2e-05,2,0.0,0.0,1.0,0.0,0.0,2,0.0019059006590396,0.0065086046233773,0.9872466325759888,0.0009459911962039,0.0033928963821381,2,0,0,1,0,0,2,0.0007561048312605485,8.541644116012149e-05,0.9956552804303501,2.8318687900043134e-05,0.0034748796093292443,1,0.03125,0.96875,0.0,0.0,0.0
573,2.0,1.35,224,-2.151082934025919,4.67,2,0.0,0.0,0.9979,0.0,0.0021,2,0.08963,3e-05,0.83409,8e-05,0.07617,2,0.0,0.0,0.98,0.01,0.01,2,0.0009010356734506,0.0021391424816101,0.991302490234375,0.0016928943805396,0.0039642779156565,4,0,0,0,0,1,3,0.001097650141708246,3.119548733964806e-05,0.012763858869184904,0.972773317681352,0.013333977820415175,2,0.0,0.0,1.0,0.0,0.0
574,4.0,0.8500000000000001,243,-0.25876444103591434,10.0,4,0.0,0.0,0.0005,0.0,0.9994,0,0.48898,0.00012,0.0833,0.00012,0.42749,4,0.01,0.0,0.03,0.0,0.96,4,0.0033313068561255,0.0001734879624564,0.0056122252717614,0.0004485592071432,0.9904344081878662,4,0,0,0,0,1,4,0.16707663052938054,0.000261949869478856,0.21140092717195763,0.006372851822620371,0.6148876406065624,4,0.0,0.0,0.0,0.0,1.0
575,1.0,0.4,251,0.5302936228532155,4.33,1,0.0027,0.9973,0.0,0.0,0.0,1,0.02087,0.97855,0.0,0.00058,0.0,1,0.02,0.98,0.0,0.0,0.0,1,0.0085456212982535,0.9894341826438904,0.0013563367538154,0.0003547833766788,0.0003091254620812,1,0,1,0,0,0,1,0.21067692038741223,0.7892602449812122,2.502509699954724e-05,1.0304143919053204e-05,2.750539045692729e-05,1,0.0,1.0,0.0,0.0,0.0
576,1.0,0.9000000000000001,590,0.03705713385678194,7.33,1,0.0022,0.9978,0.0,0.0,0.0,1,0.00734,0.99265,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.0248248390853405,0.9735158681869508,0.000954431889113,0.0002282987989019,0.0004766810161527,1,0,1,0,0,0,1,0.006328966028224999,0.9936262690614238,5.384475143399764e-06,1.7359558817322667e-06,3.764447932638692e-05,3,0.0,0.0,0.0,1.0,0.0
577,3.0,1.55,322,0.8140020917284088,4.33,3,0.0,0.0,0.0,1.0,0.0,3,1e-05,0.0,0.12253,0.87744,2e-05,3,0.0,0.0,0.0,1.0,0.0,3,7.846694643376395e-05,0.0001102037058444,0.0008973205694928,0.998837411403656,7.6571166573558e-05,3,0,0,0,1,0,3,0.00012303377731352538,1.7937916823045374e-05,0.1155819505372608,0.8838169653103833,0.0004601124582193469,3,0.0,0.0,0.0,1.0,0.0
578,0.0,1.0,960,-0.244491507013088,1.67,0,0.9694,0.0306,0.0,0.0,0.0,0,0.81727,0.18272,0.0,0.0,0.0,0,0.69,0.31,0.0,0.0,0.0,1,0.0838227346539497,0.9146596789360046,0.0006333903293125,0.0002971168723888,0.0005871519097127,0,1,0,0,0,0,0,0.5283881348436705,0.24587022689645296,0.007166397602197749,0.00017888975509712304,0.21839635090258128,3,0.0,0.0,0.0,1.0,0.0
579,4.0,0.3,34,-0.4276032957839294,4.67,4,0.0785,0.0,0.025,0.0,0.8966,4,0.28437,0.00644,0.16167,0.11483,0.43269,4,0.3,0.04,0.05,0.05,0.56,4,0.0016792576061561,1.050654555001529e-05,0.0024537418503314,0.0001279933785554,0.9957284331321716,3,0,0,0,1,0,4,0.025436678285126677,0.0007495783205021532,6.350879235106382e-05,0.0005398512113008681,0.9732103833907191,4,0.041667,0.0,0.0,0.0,0.95833
580,2.0,1.35,97,1.6853644402415742,7.0,3,0.0,0.0,0.061,0.9389,0.0,2,0.08745,0.00026,0.7837,0.0781,0.05049,3,0.0,0.0,0.21,0.77,0.02,2,0.0002334201562916,0.0004690238565672,0.8695142269134521,0.1268420964479446,0.0029411525465548,4,0,0,0,0,1,0,0.7273384779750528,0.002100468040810946,0.051078580271678234,0.025970850658619673,0.19351162305383843,2,0.0,0.0,1.0,0.0,0.0
581,0.0,0.9000000000000001,168,0.02922236931494581,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.74889,0.05694,0.05452,0.00012,0.13954,0,0.99,0.0,0.0,0.0,0.01,0,0.9940963983535768,0.0023302100598812,0.0012685821857303,7.537318742834032e-05,0.0022294779773801,4,0,0,0,0,1,4,0.009706905639115908,0.00026380723539493414,6.0427966494419527e-05,2.5004941598836885e-05,0.989943854217396,3,0.0,0.0,0.0,1.0,0.0
582,3.0,1.5000000000000002,489,0.37434089367368034,2.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2e-05,0.99998,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.816970901330933e-05,0.0001096070482162,0.0008855081978254,0.9988510608673096,7.558808283647522e-05,3,0,0,0,1,0,3,1.162571243307181e-06,7.423172539473021e-08,0.00015177400116380888,0.9997994408496776,4.754834618957108e-05,2,0.0,0.0,1.0,0.0,0.0
583,3.0,1.8,574,1.1823411613610142,2.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.732881203992292e-05,0.0001090045334422,0.0008866599528118,0.998852014541626,7.502796506742015e-05,3,0,0,0,1,0,3,2.3904224881090422e-06,2.872453037154525e-07,0.0010595376300443716,0.9988646850485011,7.309965366310632e-05,2,0.0,0.0,1.0,0.0,0.0
584,0.0,0.55,938,-0.137249926637988,1.67,0,0.999,0.001,0.0,0.0,0.0,0,0.99983,0.00014,1e-05,0.0,3e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9940305352211,0.0025671306066215,0.0011932847555726,6.832763756392524e-05,0.0021406563464552,0,1,0,0,0,0,0,0.8875189957543098,0.10690967968268292,0.00013987844747634257,3.0598943010706836e-05,0.005400847172520209,1,0.0,1.0,0.0,0.0,0.0
585,3.0,2.0,976,-1.087938344267365,4.33,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.208309736801311e-05,0.0001133579789893,0.0008813335443846,0.998845100402832,7.806085341144353e-05,3,0,0,0,1,0,3,4.844210610465615e-05,7.362729166449294e-06,0.06632822700083721,0.9335417082456102,7.42599182812894e-05,3,0.0,0.0,0.0,1.0,0.0
586,0.0,0.5,862,3.1882763964259366,7.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99983,2e-05,0.0,0.0,0.00015,0,1.0,0.0,0.0,0.0,0.0,0,0.9942286014556884,0.0023328012321144,0.0011479379609227,7.155649655032903e-05,0.0022190490271896,0,1,0,0,0,0,1,0.11587897326025308,0.8835227606668341,1.2909830490475446e-05,1.1765050870198524e-05,0.0005735911915521819,0,1.0,0.0,0.0,0.0,0.0
587,0.0,0.45,571,-0.3004012772377248,1.33,0,1.0,0.0,0.0,0.0,0.0,0,0.99952,2e-05,8e-05,1e-05,0.00037,0,0.93,0.06,0.0,0.0,0.01,0,0.9936652183532716,0.0031156330369412,0.0012092043180018,6.462320743594319e-05,0.0019454025896266,2,0,0,1,0,0,0,0.7346721091073074,0.26505650581523904,1.2556412331344603e-05,9.050758090364832e-06,0.000249777907031836,0,1.0,0.0,0.0,0.0,0.0
588,3.0,1.4500000000000002,629,-1.017410316978382,7.33,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.900728087406605e-05,0.0001106383933802,0.0008818882051855,0.9988524913787842,7.593333430122584e-05,3,0,0,0,1,0,3,5.0576851113327535e-09,4.922136962199444e-10,5.5843612373077975e-06,0.9999940775230877,3.3256577651922193e-07,3,0.0,0.0,0.0,1.0,0.0
589,0.0,0.4,943,0.4588674286515332,4.33,0,1.0,0.0,0.0,0.0,0.0,0,0.71324,0.00027,0.12874,1e-05,0.15774,0,0.98,0.0,0.01,0.0,0.01,0,0.9855241179466248,0.002592178992927,0.0055845617316663,0.0001800324243959,0.0061190766282379,0,1,0,0,0,0,4,0.39038532605832016,1.2648667405192892e-05,0.0008069941962339498,2.975614835810121e-05,0.6087652749296824,1,0.0,1.0,0.0,0.0,0.0
590,4.0,0.05,710,-0.39426949265420697,2.0,4,0.0062,0.0,0.0,0.0,0.9938,4,0.00041,0.0,1e-05,0.0,0.99959,4,0.0,0.0,0.0,0.0,1.0,4,0.0043996567837893,0.0001918275956995,0.004687437787652,0.0005225563072599,0.9901984930038452,4,0,0,0,0,1,1,0.34177064135643065,0.6508877584391246,3.338803571241712e-05,5.306840815871412e-05,0.007255143760573682,4,0.0,0.0,0.0,0.0,1.0
591,3.0,1.5000000000000002,38,-0.4447091271687313,4.0,3,0.0,0.0,0.0052,0.9946,0.0002,3,0.11565,0.00133,0.14463,0.62484,0.11355,3,0.0,0.0,0.09,0.84,0.07,3,6.45573481961037e-06,1.1601691767282318e-06,0.0002671178663149,0.9996022582054138,0.0001229808403877,4,0,0,0,0,1,3,0.3485082668509224,4.2982142715563166e-05,0.015703396096477463,0.6235143550061949,0.012230999903689638,2,0.0,0.0,0.97917,0.0,0.020833
592,2.0,0.35000000000000003,439,-1.421995558696027,1.33,2,0.0001,0.0,0.9998,0.0,0.0001,2,2e-05,2e-05,0.99994,0.0,1e-05,2,0.0,0.0,1.0,0.0,0.0,1,0.0047090947628021,0.7649526596069336,0.2265351265668869,0.0010731935035437,0.0027299597859382,2,0,0,1,0,0,2,4.5143105215580034e-05,6.32180157121325e-06,0.9967801887974851,1.1587428797809e-05,0.003156758866929864,2,0.0,0.0,1.0,0.0,0.0
593,0.0,0.55,931,-0.644263442553711,4.67,0,1.0,0.0,0.0,0.0,0.0,0,0.7785,0.21442,0.00021,0.00487,0.00199,1,0.42,0.58,0.0,0.0,0.0,1,0.3509980142116546,0.646823525428772,0.00107954419218,8.393522875849158e-05,0.0010150736197829,0,1,0,0,0,0,1,0.07889898841446588,0.9210470387779491,2.006232932920227e-05,1.3683072494748283e-05,2.0227405760941527e-05,0,1.0,0.0,0.0,0.0,0.0
594,4.0,1.5000000000000002,497,-0.43401040839606264,4.33,4,0.0,0.0,0.0001,0.0,0.9999,4,0.01513,1e-05,0.01209,0.0,0.97278,4,0.0,0.0,0.01,0.0,0.99,4,0.0036041988059878,0.0003980760229751,0.0655126124620437,0.0004537958302535,0.9300312995910645,4,0,0,0,0,1,4,0.0035397340812026094,4.8879230369564805e-05,0.03895817461786509,0.0035907049748973145,0.9538625070956653,4,0.0,0.0,0.0,0.0,1.0
595,4.0,1.7000000000000002,340,-1.4967594455873352,7.33,4,0.0001,0.0,0.0,0.0,0.9999,4,0.00783,0.0,0.00996,0.0,0.98221,4,0.0,0.0,0.0,0.0,1.0,4,0.0012038917047902,0.0002604666515253,0.0065436107106506,0.0002908898168243,0.9917011857032776,4,0,0,0,0,1,4,0.011960605700733562,1.4146142925591526e-05,0.003029385492704097,1.2427445849928616e-05,0.9849834352177865,4,0.0,0.0,0.0,0.0,1.0
596,1.0,0.9500000000000001,736,1.8894555576103522,4.33,1,0.0006,0.9994,0.0,0.0,0.0,1,0.02069,0.97931,0.0,0.0,0.0,1,0.03,0.97,0.0,0.0,0.0,1,0.0089200139045715,0.9891085624694824,0.0013162851100787,0.0003489293449092,0.0003062600444536,1,0,1,0,0,0,0,0.8608580983588202,0.08352180102826186,0.00017143860589912904,5.085431245207395e-05,0.055397807694566766,3,0.0,0.0,0.0,1.0,0.0
597,2.0,0.5,223,1.6045394585865265,7.33,2,0.0029,0.0,0.5107,0.0,0.4864,2,0.08752,0.00026,0.75742,2e-05,0.15478,2,0.01,0.0,0.88,0.0,0.11,2,0.0013661788543686,0.0028415983542799,0.9903135299682616,0.0012730916496366,0.0042055319063365,2,0,0,1,0,0,4,0.01758439458092462,0.0009583096424814563,0.10641834346007269,0.00036679680279270326,0.8746721555137287,4,0.0,0.0,0.41667,0.0,0.58333
598,4.0,1.85,312,0.8959348681283733,1.33,4,0.0004,0.0,0.0067,0.0,0.9929,4,0.05891,0.00033,0.20468,5e-05,0.73603,4,0.0,0.0,0.0,0.0,1.0,4,0.0012825108133256,0.0002826174895744,0.0075118285603821,0.0003019902214873,0.9906210899353028,0,1,0,0,0,0,4,0.43196623159160447,0.0724064010957767,0.0015591063405762254,0.00020354236948846556,0.4938647186025541,4,0.0,0.0,0.0,0.0,1.0
599,2.0,1.7000000000000002,990,-0.5399742740007792,1.0,2,0.0,0.0,1.0,0.0,0.0,2,4e-05,0.0,0.99993,1e-05,3e-05,2,0.0,0.0,1.0,0.0,0.0,2,0.0008479675743728,0.0022360186558216,0.9915859699249268,0.0017961654812097,0.003533867187798,2,0,0,1,0,0,3,0.00015440777426708454,2.0897317370685325e-05,0.399284502984626,0.6002038051016869,0.00033638682204905674,2,0.0,0.0,1.0,0.0,0.0
600,3.0,1.3,925,-0.10878737856991784,7.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.863407518016174e-05,0.0001100407098419,0.0008823171956464,0.9988534450531006,7.554041803814471e-05,3,0,0,0,1,0,3,9.021954544310393e-08,1.9433314718159287e-08,8.999079489127625e-07,0.9999985188055255,4.716336647574126e-07,3,0.0,0.0,0.0,1.0,0.0
601,0.0,0.4,86,-0.13340492414543828,4.33,0,1.0,0.0,0.0,0.0,0.0,2,0.17672,0.0475,0.45627,0.05784,0.26167,0,0.42,0.0,0.23,0.05,0.3,0,0.8895082473754883,0.0063718589954078,0.0421435534954071,0.0013141458621248,0.0606621541082859,0,1,0,0,0,0,0,0.8006683523184028,0.002678441543326772,0.0022646307630150094,0.00020558766951541313,0.19418298770574008,2,0.0,0.0,0.59375,0.0,0.40625
602,0.0,0.35000000000000003,758,0.057805237116447215,7.0,0,1.0,0.0,0.0,0.0,0.0,0,0.99598,0.00397,1e-05,2e-05,2e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9940767288208008,0.0026125470176339,0.0011678948067128,7.03539844835177e-05,0.0020725450012832,0,1,0,0,0,0,0,0.5045581622594394,0.4951181552212912,4.0302672686543466e-05,1.4804900902463384e-05,0.0002685749456807554,3,0.0,0.0,0.0,1.0,0.0
603,3.0,1.0,321,0.8794613911266572,4.33,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,8.405977860093117e-05,0.0001155210411525,0.0008834325708448,0.9988375306129456,7.9516859841533e-05,3,0,0,0,1,0,3,2.4444056543678856e-05,3.5626942007706614e-06,0.0025210548858834248,0.997344413641576,0.00010652472179635483,3,0.0,0.0,0.0,1.0,0.0
604,0.0,0.6500000000000001,824,-0.8528468727429098,1.33,0,0.9027,0.0973,0.0,0.0,0.0,0,0.98362,0.0163,3e-05,1e-05,5e-05,0,0.84,0.16,0.0,0.0,0.0,1,0.2804687023162842,0.7177309989929199,0.0011707269586622,0.0001346582575934,0.0004949146532453,0,1,0,0,0,0,0,0.9793719966713339,0.004477637066227796,0.0001742625750072988,2.662116530496741e-05,0.0159494825221258,1,0.083333,0.91667,0.0,0.0,0.0
605,0.0,0.6000000000000001,395,-2.2370536191813555,7.33,0,1.0,0.0,0.0,0.0,0.0,2,0.17022,0.01355,0.67445,0.00067,0.14112,2,0.04,0.0,0.94,0.0,0.02,2,0.0055767986923456,0.0025957422330975,0.9768056869506836,0.0005445638671517,0.0144771225750446,0,1,0,0,0,0,2,0.11477738247927816,6.492234329219372e-05,0.876640102594983,2.5460048286433747e-05,0.00849213253415992,2,0.0,0.0,0.59896,0.0,0.40104
606,3.0,1.9500000000000002,774,-1.995512317235257,2.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,7.793163240421563e-05,0.0001100059744203,0.0008923491113819,0.9988439083099364,7.582535909023136e-05,3,0,0,0,1,0,3,6.926185305591e-05,7.737494186607305e-06,0.044464627351300155,0.9551926512582195,0.00026572204323794434,2,0.0,0.0,1.0,0.0,0.0
607,3.0,1.0,978,-0.4404639495240872,1.33,3,0.0,0.0,0.0005,0.9995,0.0,3,0.00265,1e-05,0.03544,0.93925,0.02266,3,0.0,0.0,0.0,1.0,0.0,3,8.139679994201288e-05,0.0001129092706833,0.0008931492338888,0.9988346695899964,7.78261965024285e-05,3,0,0,0,1,0,4,0.1454484079466104,0.00012347476233526283,0.04691842425556392,0.0014917939904431367,0.8060178990450471,2,0.0,0.0,0.80729,0.0,0.19271
608,2.0,1.3,428,1.0001096799760514,4.33,2,0.0,0.0,0.9983,0.0,0.0017,2,0.00819,2e-05,0.98096,5e-05,0.01078,2,0.0,0.0,0.99,0.0,0.01,2,0.000833875790704,0.001768434070982,0.9898120760917664,0.0026809442788362,0.004904696252197,2,0,0,1,0,0,3,0.028366439368865366,5.8899488470118805e-06,0.08298921643576318,0.8733270628082038,0.015311391438320308,2,0.0,0.0,0.84375,0.0,0.15625
609,4.0,0.2,364,-0.741599270879184,4.0,4,0.0,0.0,0.0,0.0,1.0,4,0.0344,0.0,1e-05,0.0,0.96559,4,0.0,0.0,0.0,0.0,1.0,4,0.0043920469470322,0.0001902114454424,0.0046981922350823,0.0005084121949039,0.9902111291885376,2,0,0,1,0,0,0,0.8905517494565761,0.040454040677782126,0.00036309162564026975,3.23070335907682e-05,0.06859881120641063,0,1.0,0.0,0.0,0.0,0.0
610,4.0,0.9500000000000001,517,1.9366254928098685,4.67,2,0.0,0.0,0.9564,0.0,0.0436,2,0.15167,5e-05,0.70445,9e-05,0.14375,2,0.0,0.0,0.64,0.08,0.28,4,0.0023261050228029,9.087621583603324e-05,0.3103339672088623,0.0135674718767404,0.6736816167831421,4,0,0,0,0,1,4,0.002698043833395786,0.0004007283095515888,0.33679451337543737,0.2877801071338244,0.3723266073477909,4,0.0,0.0,0.30208,0.0,0.69792
611,1.0,0.2,259,-1.0461057746233404,4.67,1,0.0016,0.9984,0.0,0.0,0.0,1,0.09473,0.90391,1e-05,0.00134,1e-05,1,0.08,0.92,0.0,0.0,0.0,1,0.0274661369621753,0.9709475040435792,0.0008751240675337,0.0002462953852955,0.0004648207977879,1,0,1,0,0,0,1,0.004282774494027833,0.9957092452027693,4.597107965624415e-06,1.9529546005255406e-06,1.4302406365836744e-06,3,0.0,0.0,0.0,1.0,0.0
612,3.0,1.1,524,0.6269252693509048,1.33,3,0.0,0.0,0.0001,0.9999,0.0,3,0.00023,0.0,0.01906,0.98053,0.00017,3,0.0,0.0,0.04,0.96,0.0,3,7.930037099868059e-05,0.0001109961012843,0.0009390678023919,0.9987921118736268,7.859707693569362e-05,3,0,0,0,1,0,3,1.3341842524472945e-05,3.0389881906423214e-06,0.00816907041517303,0.9916981065576524,0.00011644219645948841,2,0.0,0.0,1.0,0.0,0.0
613,1.0,0.3,793,-0.6247127228779886,7.33,1,0.0251,0.9749,0.0,0.0,0.0,1,0.03672,0.96153,0.0,0.00174,0.0,1,0.09,0.91,0.0,0.0,0.0,1,0.0097432155162096,0.988329529762268,0.0012695145560428,0.0003369137411937,0.0003207982808817,1,0,1,0,0,0,1,0.21023281119705628,0.78972846427755,1.2629040125628574e-05,4.9497868724970095e-06,2.1145698395357295e-05,0,1.0,0.0,0.0,0.0,0.0
614,4.0,0.4,271,1.2622389019174645,1.0,4,0.0505,0.0,0.0,0.0,0.9495,4,0.0778,3e-05,0.0022,1e-05,0.91996,4,0.01,0.0,0.01,0.0,0.98,4,0.003500381950289,0.0001770391972968,0.0046396884135901,0.0003930476668756,0.9912898540496826,2,0,0,1,0,0,4,0.26453969461119664,0.00014934152716645718,0.010857808670813986,0.01901032925404312,0.7054428259367799,4,0.0,0.0,0.0,0.0,1.0
615,4.0,0.3,68,1.0035562142529768,7.0,4,0.0019,0.0,0.0001,0.0,0.998,4,0.41673,0.00212,0.12,0.03258,0.42856,4,0.03,0.0,0.0,0.0,0.97,4,0.0007179243839345,3.5155221667082515e-06,0.0015552466502413,0.0001118002910516,0.9976115226745604,4,0,0,0,0,1,0,0.7121630001735265,0.0032360035904347847,0.00727156939441607,0.004412612719903394,0.27291681412171925,4,0.041667,0.0,0.0,0.0,0.95833
616,2.0,1.05,693,-1.5382921190558563,7.0,2,0.0,0.0,0.6892,0.0,0.3108,2,0.2959,0.00011,0.43903,6e-05,0.2649,4,0.0,0.0,0.48,0.0,0.52,2,0.0015240538632497,0.0001395466970279,0.5688810348510742,0.0717127472162246,0.3577426075935364,4,0,0,0,0,1,2,0.0006038530354765844,4.260242396796752e-05,0.8547607682623709,0.017528245462199735,0.12706453081598473,1,0.21875,0.78125,0.0,0.0,0.0
617,2.0,0.7500000000000001,182,0.8193368037328278,4.0,2,0.0003,0.0,0.9073,0.0,0.0924,2,0.08009,0.00629,0.77129,8e-05,0.14224,2,0.07,0.0,0.88,0.0,0.05,2,0.0019305438036099,0.0047925785183906,0.98880797624588,0.001023321528919,0.0034455813001841,2,0,0,1,0,0,4,0.1118331206411576,0.0012959220040705851,0.14274374860242223,0.001638268490137789,0.7424889402622118,2,0.0,0.0,0.78646,0.0,0.21354
618,0.0,0.3,188,0.1621331278612564,1.67,0,1.0,0.0,0.0,0.0,0.0,0,0.75254,0.01024,0.0545,4e-05,0.18268,0,0.89,0.0,0.01,0.0,0.1,0,0.9039100408554076,0.0016895791050046,0.0119848242029547,0.0004325528279878,0.0819829776883125,0,1,0,0,0,0,0,0.6812950424400345,0.014816371755449463,0.0006963222896683428,8.370501515036539e-05,0.30310855849969714,0,1.0,0.0,0.0,0.0,0.0
619,0.0,0.9500000000000001,221,-0.37646112014574185,10.0,0,1.0,0.0,0.0,0.0,0.0,0,0.99902,0.00094,2e-05,1e-05,1e-05,0,0.98,0.02,0.0,0.0,0.0,0,0.9942324757575988,0.0023523427080363,0.0011438215151429,7.086496043484658e-05,0.0022004777565598,0,1,0,0,0,0,1,0.001253673806387732,0.9986997127146083,2.0612793508409723e-06,1.7111086572749264e-05,2.744111308012172e-05,3,0.0,0.0,0.0,1.0,0.0
620,0.0,0.7000000000000001,789,0.5623913964624782,4.67,0,1.0,0.0,0.0,0.0,0.0,0,0.99995,1e-05,1e-05,0.0,3e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9942219853401184,0.0023437414783984,0.0011544917942956,7.142124377423897e-05,0.0022084286902099,0,1,0,0,0,0,0,0.5477224360077356,0.4156582051538665,0.00010042036163183824,8.306171729173965e-05,0.03643587675947393,3,0.0,0.0,0.0,1.0,0.0
621,0.0,0.4,748,1.10362604344678,4.33,0,1.0,0.0,0.0,0.0,0.0,0,0.65102,0.00258,0.17917,1e-05,0.16722,0,1.0,0.0,0.0,0.0,0.0,0,0.9940350651741028,0.0024567912332713,0.0012047970667481,6.984524225117639e-05,0.0022335019893944,0,1,0,0,0,0,4,0.15972390841970788,2.0726719879139715e-05,0.01667750073940883,0.0004322818977999248,0.8231455822232041,4,0.0,0.0,0.35937,0.0,0.64063
622,2.0,0.45,819,0.46630311055494256,7.0,2,0.0001,0.0,0.9996,0.0,0.0003,2,0.00561,1e-05,0.98726,0.0,0.00712,2,0.0,0.0,1.0,0.0,0.0,2,0.001072954502888,0.00252400431782,0.9910936951637268,0.0014633430400863,0.0038459079805761,2,0,0,1,0,0,2,3.5515927271550344e-05,1.1892028440369557e-05,0.9956285541382816,3.7390645734545183e-06,0.0043202988414334014,2,0.03125,0.38542,0.57292,0.0,0.010417
623,2.0,0.25,64,1.0550062517555399,7.0,2,0.0062,0.0,0.9529,0.0,0.0409,2,0.02849,0.35105,0.56459,0.00235,0.05352,2,0.04,0.21,0.56,0.0,0.19,1,0.0046452125534415,0.5187822580337524,0.4730237126350403,0.0006953221163712,0.0028535188175737,1,0,1,0,0,0,2,0.050833687013823355,0.0485111898462425,0.45302840140711986,0.0012874446355727875,0.4463392770972414,1,0.46354,0.53646,0.0,0.0,0.0
624,0.0,0.3,630,0.45418128346204373,1.67,0,1.0,0.0,0.0,0.0,0.0,0,0.99917,1e-05,7e-05,2e-05,0.00074,0,0.99,0.0,0.0,0.0,0.01,0,0.994175910949707,0.0023832384031265,0.0011449240846559,7.10257445462048e-05,0.0022249165922403,2,0,0,1,0,0,0,0.9931713742036051,0.006663299593258262,4.850298406259675e-06,2.616426877650478e-06,0.00015785947785243356,0,1.0,0.0,0.0,0.0,0.0
